Stattrak,Weapon Name,Skin Name,Range Delimeter,#FN,#MW,#FT,#WW,#BS,$FN,$MW,$FT,$WW,$BS,floatAvg,Avg Cost,Avg Profit,Net Profit After Steam ($)
False,P2000,Red FragCam,Min,1,9,0,0,0,1.35,1.07,0.91,0.73,0.84,0.142,10.98,6.99,-4.9
False,Tec-9,Bamboozle,Min,1,1,1,7,0,1.53,0.79,0.55,0.51,0.4,0.375,6.44,1.77,-4.9
False,Nova,Wild Six,Min,10,0,0,0,0,1.22,0.66,0.39,0.35,0.33,0.07,12.2,8.39,-4.9
True,SG 553,Dragon Tech,Min,0,0,0,10,0,6.86,3.8,1.69,1.76,1.22,0.45,17.6,14.61,-4.9
False,Dual Berettas,Royal Consorts,Min,1,1,1,1,6,2.85,1.01,0.46,0.37,0.37,0.705,6.91,2.3,-4.91
False,P2000,Pulse,Min,1,9,0,0,0,1.24,1.11,1.07,1.02,0.95,0.142,11.23,7.27,-4.91
False,Desert Eagle,Corinthian,Max,7,1,1,1,0,0.88,0.54,0.36,0.62,nan,0.06,7.68,3.19,-4.91
False,Five-SeveN,Triumvirate,Max,0,0,8,1,1,3.33,2.15,1.76,1.58,1.47,0.203,17.13,14.05,-4.91
False,Glock-18,Off World,Max,9,1,0,0,0,0.65,0.17,0.12,0.12,0.12,0.007,6.02,1.27,-4.92
True,CZ75-Auto,Red Astor,Max,0,8,1,1,0,3.98,1.46,0.78,0.62,0.64,0.109,13.08,9.38,-4.92
False,MAG-7,SWAG-7,Max,6,1,1,1,1,1.46,0.66,0.38,0.34,0.34,0.105,10.48,6.39,-4.92
False,Galil AR,Kami,Min,0,0,10,0,0,2.18,1.37,1.02,1.04,1.05,0.38,10.2,6.07,-4.92
True,PP-Bizon,Fuel Rod,Min,0,0,0,10,0,11.5,4.88,2.1,1.39,1.29,0.45,13.9,10.33,-4.92
False,AK-47,Uncharted,Min,0,1,9,0,0,1.83,0.8,0.58,0.97,0.59,0.357,6.02,1.26,-4.92
True,MAG-7,Insomnia,Min,1,1,1,1,6,3.71,1.27,0.68,0.52,0.53,0.705,9.36,5.1,-4.92
False,P2000,Pulse,Min,0,0,0,10,0,1.24,1.11,1.07,1.02,0.95,0.45,10.2,6.07,-4.92
False,P2000,Pulse,Max,0,0,0,10,0,1.24,1.11,1.07,1.02,0.95,0.38,10.2,6.07,-4.92
True,R8 Revolver,Llama Cannon,Max,0,0,9,1,0,22.61,8.83,4.5,3.81,3.49,0.173,44.31,45.3,-4.92
False,CZ75-Auto,Twist,Min,0,0,10,0,0,1.53,1.09,1.02,0.93,0.94,0.38,10.2,6.07,-4.92
False,Dual Berettas,Panther,Min,1,1,1,1,6,1.7,1.17,0.89,0.97,0.84,0.4529999999999999,9.77,5.58,-4.92
False,MAG-7,Firestarter,Min,0,1,1,8,0,3.87,0.51,0.42,0.72,0.75,0.413,6.69,2.04,-4.92
True,MP9,Modest Threat,Max,6,1,1,1,1,1.04,0.41,0.19,0.4,0.18,0.105,7.42,2.86,-4.93
False,MP9,Ruby Poison Dart,Min,1,9,0,0,0,1.77,1.13,0.82,0.94,0.85,0.142,11.94,8.06,-4.93
True,Five-SeveN,Scumbria,Max,9,1,0,0,0,1.41,0.3,0.14,0.13,0.13,0.007,12.99,9.27,-4.93
False,CZ75-Auto,Crimson Web,Max,0,9,1,0,0,11.73,1.26,1.06,0.89,1.01,0.078,12.4,8.59,-4.93
False,Desert Eagle,Bronze Deco,Max,10,0,0,0,0,0.66,0.38,0.22,0.26,0.66,0.0,6.6,1.92,-4.93
False,MAG-7,Heat,Min,1,1,8,0,0,2.8,0.82,0.49,0.39,0.38,0.326,7.54,3.0,-4.93
False,CZ75-Auto,Twist,Min,1,1,1,1,6,1.53,1.09,1.02,0.93,0.94,0.705,10.21,6.07,-4.93
False,Tec-9,Avalanche,Min,0,0,10,0,0,3.54,1.81,0.96,0.76,0.72,0.38,9.6,5.37,-4.93
False,P90,Vent Rush,Min,0,10,0,0,0,2.98,1.82,1.05,0.89,0.73,0.15,18.2,15.26,-4.93
False,Glock-18,Moonrise,Max,9,1,0,0,0,1.28,0.71,0.4,0.48,0.38,0.007,12.23,8.39,-4.93
False,Dual Berettas,Royal Consorts,Min,1,1,1,7,0,2.85,1.01,0.46,0.37,0.37,0.375,6.91,2.28,-4.93
True,UMP-45,Arctic Wolf,Min,1,1,1,1,6,3.09,1.31,0.59,0.66,0.47,0.5850000000000001,8.47,4.08,-4.93
False,Desert Eagle,Bronze Deco,Min,10,0,0,0,0,0.66,0.38,0.22,0.26,0.66,0.07,6.6,1.92,-4.93
True,SCAR-20,Fragments,Min,1,9,0,0,0,2.56,1.29,0.65,0.64,0.53,0.142,14.17,10.62,-4.94
False,Dual Berettas,Dezastre,Max,0,7,1,1,1,4.28,2.73,2.0,1.68,1.34,0.147,24.13,22.07,-4.94
False,MP9,Ruby Poison Dart,Max,0,0,0,10,0,1.77,1.13,0.82,0.94,0.85,0.38,9.4,5.13,-4.94
False,M249,Magma,Min,1,9,0,0,0,1.31,1.01,0.93,0.83,0.86,0.142,10.4,6.28,-4.94
True,Galil AR,Akoben,Max,10,0,0,0,0,1.56,0.74,0.35,0.66,0.29,0.0,15.6,12.26,-4.94
True,UMP-45,Scaffold,Max,0,7,1,1,1,5.65,2.89,1.88,1.72,1.65,0.147,25.48,23.62,-4.94
False,AUG,Aristocrat,Max,7,1,1,1,0,2.15,1.03,0.6,0.97,0.54,0.06,17.65,14.61,-4.94
True,Galil AR,Akoben,Min,10,0,0,0,0,1.56,0.74,0.35,0.66,0.29,0.07,15.6,12.26,-4.94
False,CZ75-Auto,Red Astor,Max,7,1,1,1,0,1.41,0.72,0.51,0.37,0.36,0.06,11.47,7.51,-4.94
True,PP-Bizon,Lumen,Min,0,0,0,10,0,2.92,1.19,0.44,0.71,0.33,0.45,7.1,2.49,-4.94
True,CZ75-Auto,Imprint,Max,7,1,1,1,0,1.27,0.3,0.16,0.13,0.13,0.06,9.48,5.22,-4.94
True,XM1014,Entombed,Max,0,0,0,9,1,21.02,10.94,6.54,5.65,5.49,0.387,56.34,59.11,-4.94
False,Glock-18,Warhawk,Max,9,1,0,0,0,0.83,0.29,0.21,0.21,0.2,0.007,7.76,3.24,-4.94
True,UMP-45,Gold Bismuth,Min,0,0,1,1,8,8.13,4.85,2.24,1.8,1.69,0.643,17.56,14.52,-4.94
True,Galil AR,Sandstorm,Min,0,0,0,10,0,nan,4.17,1.13,1.31,1.19,0.45,13.1,9.37,-4.95
False,SSG 08,Fever Dream,Min,1,1,1,1,6,2.21,1.17,0.6,1.05,0.49,0.537,7.97,3.47,-4.95
True,Tec-9,Sandstorm,Max,0,0,0,10,0,nan,2.3,0.51,0.83,0.36,0.38,8.3,3.85,-4.95
True,SG 553,Tiger Moth,Min,0,0,0,1,9,7.11,3.06,1.49,1.31,1.21,0.945,12.2,8.33,-4.95
True,Galil AR,Sandstorm,Max,0,0,0,10,0,nan,4.17,1.13,1.31,1.19,0.38,13.1,9.37,-4.95
False,AWP,Capillary,Max,0,0,0,10,0,2.4,0.58,0.28,0.54,0.28,0.38,5.4,0.52,-4.95
True,MAC-10,Button Masher,Min,1,1,8,0,0,2.86,1.18,0.56,0.46,0.45,0.326,8.52,4.1,-4.95
True,Dual Berettas,Dualing Dragons,Min,0,0,10,0,0,6.0,1.33,0.71,0.59,0.64,0.38,7.1,2.47,-4.95
True,MAC-10,Rangeen,Max,0,0,0,9,1,1.27,0.81,0.38,0.72,0.53,0.387,7.01,2.37,-4.95
True,MAC-10,Lapis Gator,Max,9,1,0,0,0,1.49,0.95,0.5,0.66,0.34,0.007,14.36,10.82,-4.95
True,CZ75-Auto,Twist,Min,0,0,10,0,0,3.02,1.74,1.34,1.26,1.23,0.38,13.4,9.72,-4.95
True,P90,Chopper,Max,7,1,1,1,0,4.62,2.45,1.51,2.0,1.61,0.06,38.3,38.36,-4.95
True,Nova,Windblown,Max,6,1,1,1,1,1.34,0.62,0.34,0.35,0.39,0.105,9.74,5.51,-4.95
True,P90,Vent Rush,Max,8,1,1,0,0,6.43,3.61,1.66,1.73,1.33,0.022,56.71,59.53,-4.95
True,P90,Module,Max,0,0,10,0,0,2.41,1.56,1.47,nan,nan,0.15,14.7,11.21,-4.96
True,P2000,Pulse,Max,0,0,10,0,0,2.17,1.61,1.47,1.2,1.12,0.15,14.7,11.21,-4.96
True,Nova,Gila,Min,0,0,10,0,0,2.92,1.35,0.99,nan,nan,0.3,9.9,5.68,-4.96
False,AK-47,Uncharted,Max,0,0,9,1,0,1.83,0.8,0.58,0.97,0.59,0.173,6.19,1.42,-4.96
True,MP9,Dart,Min,0,0,1,9,0,1.98,1.34,0.88,1.01,1.26,0.4429999999999999,9.97,5.76,-4.96
False,CZ75-Auto,Twist,Min,0,0,1,1,8,1.53,1.09,1.02,0.93,0.94,0.883,9.47,5.19,-4.96
False,XM1014,Black Tie,Max,8,1,1,0,0,1.79,0.78,0.49,0.47,0.37,0.022,15.59,12.22,-4.96
False,UMP-45,Moonrise,Min,0,0,0,10,0,1.21,0.68,0.51,0.65,nan,0.4,6.5,1.77,-4.96
True,SSG 08,Mainframe 001,Min,1,1,8,0,0,2.55,0.61,0.32,0.26,0.26,0.326,5.72,0.87,-4.96
True,Dual Berettas,Balance,Max,0,0,0,10,0,4.8,1.45,1.01,0.85,0.87,0.38,8.5,4.07,-4.96
False,UMP-45,Moonrise,Max,0,0,0,10,0,1.21,0.68,0.51,0.65,nan,0.38,6.5,1.77,-4.96
True,G3SG1,Keeping Tabs,Min,0,10,0,0,0,1.97,1.08,0.43,0.44,0.29,0.15,10.8,6.72,-4.96
True,P2000,Oceanic,Min,0,1,1,8,0,0.89,0.4,0.17,0.65,0.16,0.413,5.77,0.93,-4.96
True,CZ75-Auto,Tacticat,Min,0,0,0,10,0,3.19,1.54,0.75,1.05,0.69,0.45,10.5,6.37,-4.96
True,UMP-45,Exposure,Min,0,0,0,1,9,2.97,1.49,0.89,1.14,1.0,0.54,10.14,5.96,-4.96
True,Glock-18,Moonrise,Max,0,8,1,1,0,3.47,1.91,0.9,1.6,0.77,0.109,17.78,14.74,-4.96
False,AUG,Fleet Flock,Max,0,0,0,10,0,9.2,3.98,2.11,1.77,1.95,0.38,17.7,14.66,-4.96
False,Dual Berettas,Panther,Min,0,1,1,8,0,1.7,1.17,0.89,0.97,0.84,0.413,9.82,5.58,-4.97
True,PP-Bizon,Lumen,Min,1,1,8,0,0,2.92,1.19,0.44,0.71,0.33,0.326,7.63,3.06,-4.97
True,P250,Valence,Min,1,1,8,0,0,2.69,0.89,0.38,0.93,0.35,0.326,6.62,1.89,-4.97
True,M249,Aztec,Min,1,1,8,0,0,3.51,1.89,1.01,0.87,0.69,0.326,13.48,9.79,-4.97
True,FAMAS,Decommissioned,Min,1,9,0,0,0,2.17,0.52,0.27,0.22,0.22,0.142,6.85,2.17,-4.97
False,P2000,Pulse,Min,0,0,1,9,0,1.24,1.11,1.07,1.02,0.95,0.4429999999999999,10.25,6.07,-4.97
False,FAMAS,Sergeant,Min,0,0,1,1,8,nan,3.74,1.7,1.67,1.39,0.883,14.49,10.95,-4.97
True,Five-SeveN,Violent Daimyo,Max,0,9,1,0,0,2.17,0.95,0.39,1.13,0.33,0.078,8.94,4.56,-4.97
False,MAC-10,Heat,Max,0,0,0,9,1,5.42,3.16,1.73,1.53,1.47,0.387,15.24,11.79,-4.98
True,Glock-18,Sacrifice,Max,0,0,0,0,10,6.52,1.47,0.81,0.63,0.59,0.45,5.9,1.05,-4.98
False,Dual Berettas,Urban Shock,Max,0,0,10,0,0,2.73,1.79,1.22,1.24,1.07,0.15,12.2,8.3,-4.98
False,AK-47,Uncharted,Max,0,0,0,0,10,1.83,0.8,0.58,0.97,0.59,0.45,5.9,1.06,-4.98
True,MP9,Bioleak,Min,1,1,1,1,6,1.07,0.75,0.41,0.74,0.47,0.4049999999999999,5.79,0.93,-4.98
True,Five-SeveN,Retrobution,Min,0,0,0,1,9,7.83,3.7,1.56,1.34,1.21,0.945,12.23,8.33,-4.98
False,P2000,Turf,Max,8,1,1,0,0,0.85,0.21,0.15,0.14,0.13,0.022,7.16,2.51,-4.98
False,M249,Nebula Crusader,Min,0,0,0,0,10,3.6,1.8,1.19,1.16,1.13,1.0,11.3,7.27,-4.98
True,MP7,Urban Hazard,Min,10,0,0,0,0,0.86,0.48,0.26,0.31,0.3,0.07,8.6,4.15,-4.99
True,Sawed-Off,Orange DDPAT,Max,0,0,0,10,0,58.98,19.51,12.58,10.66,10.46,0.38,106.6,116.85,-4.99
True,Tec-9,Bamboozle,Max,0,0,10,0,0,4.13,1.75,0.85,1.34,0.92,0.15,8.5,4.04,-4.99
True,Galil AR,Firefight,Max,0,7,1,1,1,5.31,1.57,0.78,0.68,0.7,0.147,13.15,9.38,-4.99
False,P250,Steel Disruption,Max,9,1,0,0,0,1.34,1.22,1.37,nan,nan,0.007,13.28,9.54,-4.99
True,P90,Vent Rush,Min,0,0,1,1,8,6.43,3.61,1.66,1.73,1.33,0.643,14.03,10.4,-4.99
False,AWP,Capillary,Min,0,0,0,10,0,2.4,0.58,0.28,0.54,0.28,0.45,5.4,0.47,-4.99
True,Tec-9,Ice Cap,Min,0,1,1,8,0,1.9,1.07,0.48,0.63,0.56,0.413,6.59,1.84,-4.99
False,Galil AR,Stone Cold,Min,0,0,10,0,0,6.03,2.61,1.33,1.21,1.15,0.38,13.3,9.55,-4.99
False,CZ75-Auto,Twist,Min,0,1,9,0,0,1.53,1.09,1.02,0.93,0.94,0.357,10.27,6.07,-4.99
True,MP7,Urban Hazard,Max,10,0,0,0,0,0.86,0.48,0.26,0.31,0.3,0.0,8.6,4.15,-4.99
True,AWP,Worm God,Max,7,1,1,1,0,7.78,5.29,4.5,6.18,nan,0.06,70.43,34.98,-40.01
True,Five-SeveN,Fairy Tale,Max,0,0,0,9,1,72.09,33.57,17.48,13.92,13.06,0.387,138.34,113.08,-40.01
False,Tec-9,Decimator,Max,0,0,0,0,10,32.2,16.99,8.51,10.02,6.88,0.45,68.8,33.11,-40.01
True,AUG,Torque,Max,7,1,1,1,0,13.97,11.46,10.16,7.63,7.33,0.06,127.04,100.08,-40.01
True,CZ75-Auto,Tread Plate,Min,0,0,10,0,0,10.78,7.98,7.06,nan,nan,0.2,70.6,35.18,-40.01
True,AUG,Bengal Tiger,Max,0,0,0,9,1,85.7,20.14,9.84,7.78,7.71,0.387,77.73,43.37,-40.02
True,Glock-18,Vogue,Max,0,7,1,1,1,24.08,13.2,7.31,8.49,6.32,0.147,114.52,85.67,-40.03
True,P2000,Imperial Dragon,Max,0,0,0,0,10,22.45,10.25,5.23,5.5,6.64,0.45,66.4,30.31,-40.04
True,Dual Berettas,Dualing Dragons,Max,8,1,1,0,0,6.0,1.33,0.71,0.59,0.64,0.022,50.04,11.49,-40.05
True,Desert Eagle,Directive,Min,1,1,1,1,6,25.22,5.61,1.69,1.6,1.48,0.705,43.0,3.38,-40.06
False,P90,Death Grip,Max,7,1,1,1,0,10.12,8.89,6.63,5.6,5.96,0.06,91.96,59.69,-40.06
False,P90,Death Grip,Min,1,1,8,0,0,10.12,8.89,6.63,5.6,5.96,0.326,72.05,36.78,-40.07
True,Nova,Hyper Beast,Max,0,0,10,0,0,53.29,33.72,20.95,16.11,15.22,0.15,209.5,194.84,-40.07
True,AK-47,Elite Build,Min,0,0,1,9,0,21.27,7.24,5.04,4.05,4.01,0.4429999999999999,41.49,1.63,-40.07
False,P250,Red Rock,Max,8,1,1,0,0,9.7,7.75,6.63,5.32,4.28,0.022,91.98,59.69,-40.08
True,AUG,Bengal Tiger,Min,0,0,0,10,0,85.7,20.14,9.84,7.78,7.71,0.45,77.8,43.37,-40.09
True,G3SG1,Demeter,Min,1,9,0,0,0,24.31,6.34,5.25,5.35,4.84,0.142,81.37,47.46,-40.1
True,PP-Bizon,Antique,Max,0,0,0,9,1,13.76,10.78,9.85,7.73,6.31,0.387,75.88,41.12,-40.12
True,AUG,Torque,Min,0,0,0,0,10,13.97,11.46,10.16,7.63,7.33,0.5,73.3,38.14,-40.13
True,AUG,Torque,Max,0,0,0,0,10,13.97,11.46,10.16,7.63,7.33,0.45,73.3,38.14,-40.13
True,XM1014,Heaven Guard,Max,0,0,0,10,0,14.46,11.0,9.56,7.59,6.84,0.38,75.9,41.12,-40.14
True,FAMAS,Djinn,Min,1,1,1,1,6,23.72,8.31,4.52,3.44,3.31,0.705,59.85,22.64,-40.16
True,M4A4,Cyber Security,Max,0,0,0,0,10,83.16,43.08,18.28,14.31,13.85,0.45,138.5,113.08,-40.17
True,Galil AR,Chromatic Aberration,Min,1,1,1,7,0,27.83,9.53,4.46,3.21,2.94,0.375,64.29,27.73,-40.18
False,AK-47,Blue Laminate,Max,0,0,10,0,0,10.85,9.39,8.63,11.38,nan,0.15,86.3,53.01,-40.2
False,Five-SeveN,Case Hardened,Min,0,0,1,1,8,17.04,10.54,7.71,7.08,7.09,0.883,71.51,35.97,-40.23
True,P90,Trigon,Max,0,7,1,1,1,nan,16.65,13.6,12.1,14.6,0.154,156.85,134.11,-40.23
True,FAMAS,Eye of Athena,Min,0,0,0,0,10,26.59,12.66,6.8,6.33,7.32,0.7,73.2,37.92,-40.23
True,CZ75-Auto,Xiangliu,Min,0,0,1,1,8,22.79,15.38,13.17,10.52,12.07,0.531,120.25,92.02,-40.24
True,AUG,Torque,Max,0,0,0,9,1,13.97,11.46,10.16,7.63,7.33,0.387,76.0,41.12,-40.24
True,M4A4,Griffin,Max,0,10,0,0,0,18.0,8.25,4.5,6.75,4.68,0.07,82.5,48.59,-40.25
True,USP-S,Cyrex,Min,0,1,9,0,0,12.6,7.3,4.06,6.21,4.05,0.357,43.84,4.13,-40.25
False,M4A1-S,Emphorosaur-S,Min,1,1,8,0,0,14.51,7.33,4.27,5.63,3.56,0.326,56.0,18.02,-40.33
True,SSG 08,Death's Head,Min,0,0,1,1,8,17.57,12.77,10.98,8.46,7.9,0.491,82.64,48.64,-40.34
False,M4A4,Griffin,Min,0,1,1,8,0,5.8,2.99,2.01,4.8,1.96,0.413,43.4,3.51,-40.35
False,M4A1-S,Emphorosaur-S,Min,1,1,1,1,6,14.51,7.33,4.27,5.63,3.56,0.5850000000000001,53.1,14.63,-40.38
True,AWP,Exoskeleton,Min,0,0,0,0,10,30.13,10.95,5.96,5.32,5.3,1.0,53.0,14.52,-40.38
False,SG 553,Cyrex,Max,7,1,1,1,0,14.75,6.75,4.45,3.73,3.6,0.06,118.18,89.44,-40.4
True,AWP,Exoskeleton,Min,0,0,0,1,9,30.13,10.95,5.96,5.32,5.3,0.945,53.02,14.52,-40.4
True,AUG,Arctic Wolf,Min,1,1,1,1,6,19.26,8.73,4.29,4.16,2.44,0.5249999999999999,51.08,12.25,-40.42
True,M4A4,Faded Zebra,Max,0,7,1,1,1,34.85,5.99,3.47,3.83,6.43,0.147,55.66,17.52,-40.42
True,MAC-10,Tatter,Min,0,0,0,10,0,12.87,10.71,9.25,7.36,6.14,0.45,73.6,38.14,-40.43
True,AUG,Torque,Min,0,0,0,1,9,13.97,11.46,10.16,7.63,7.33,0.495,73.6,38.14,-40.43
True,Dual Berettas,Melondrama,Max,9,1,0,0,0,22.04,8.48,4.17,3.01,2.68,0.007,206.84,191.36,-40.44
False,Five-SeveN,Case Hardened,Min,0,1,9,0,0,17.04,10.54,7.71,7.08,7.09,0.357,79.93,45.39,-40.46
True,Glock-18,Grinder,Min,0,0,10,0,0,6.78,5.25,5.14,nan,nan,0.25,51.4,12.58,-40.46
False,P250,Red Rock,Min,1,9,0,0,0,9.7,7.75,6.63,5.32,4.28,0.142,79.45,44.82,-40.48
True,SSG 08,Turbo Peek,Max,0,0,9,1,0,35.89,20.29,9.22,8.32,7.49,0.173,91.3,58.42,-40.49
False,M4A4,Desolate Space,Max,0,0,0,9,1,27.67,10.6,6.56,5.36,4.59,0.387,52.83,14.18,-40.5
True,P250,Red Rock,Min,0,0,10,0,0,17.52,11.27,8.28,6.44,7.39,0.38,82.8,48.64,-40.5
True,Glock-18,Sacrifice,Max,6,1,1,1,1,6.52,1.47,0.81,0.63,0.59,0.105,42.62,2.44,-40.5
True,P250,Red Rock,Min,0,0,1,1,8,17.52,11.27,8.28,6.44,7.39,0.883,73.84,38.33,-40.51
False,AWP,Fever Dream,Min,0,0,10,0,0,13.04,9.96,8.27,9.31,7.75,0.38,82.7,48.51,-40.52
True,MAC-10,Sakkaku,Max,0,0,0,9,1,nan,nan,12.37,6.48,3.39,0.387,61.71,24.36,-40.52
True,Tec-9,Titanium Bit,Min,1,1,8,0,0,12.29,7.79,6.38,nan,nan,0.182,71.12,35.18,-40.53
True,AUG,Torque,Max,0,0,0,10,0,13.97,11.46,10.16,7.63,7.33,0.38,76.3,41.12,-40.54
False,AWP,Fever Dream,Min,0,10,0,0,0,13.04,9.96,8.27,9.31,7.75,0.15,99.6,67.9,-40.56
True,XM1014,Tranquility,Min,0,0,0,1,9,51.17,20.12,9.96,11.28,8.37,0.495,86.61,52.96,-40.56
False,AK-47,Rat Rod,Max,0,7,1,1,1,10.07,5.59,4.13,4.05,4.07,0.147,51.38,12.44,-40.56
True,SG 553,Darkwing,Max,9,1,0,0,0,7.6,1.91,0.93,0.78,0.73,0.007,70.31,34.2,-40.57
True,Glock-18,Grinder,Min,0,1,9,0,0,6.78,5.25,5.14,nan,nan,0.24,51.51,12.58,-40.57
True,MAC-10,Sakkaku,Max,0,0,0,10,0,nan,nan,12.37,6.48,3.39,0.38,64.8,27.86,-40.57
True,AUG,Stymphalian,Max,0,9,1,0,0,15.3,6.67,2.76,2.67,2.69,0.078,62.79,25.54,-40.58
True,Desert Eagle,Directive,Min,1,1,8,0,0,25.22,5.61,1.69,1.6,1.48,0.326,44.35,4.32,-40.59
False,R8 Revolver,Llama Cannon,Min,10,0,0,0,0,9.46,4.04,2.3,2.22,1.85,0.07,94.6,62.1,-40.6
False,R8 Revolver,Llama Cannon,Max,10,0,0,0,0,9.46,4.04,2.3,2.22,1.85,0.03,94.6,62.1,-40.6
True,Glock-18,Snack Attack,Max,0,0,8,1,1,49.73,18.5,9.6,7.33,7.3,0.203,91.43,58.42,-40.62
True,M4A4,Cyber Security,Max,0,0,0,10,0,83.16,43.08,18.28,14.31,13.85,0.38,143.1,117.85,-40.62
True,Tec-9,Avalanche,Min,1,9,0,0,0,11.75,5.02,2.45,1.71,1.38,0.142,56.93,18.74,-40.63
True,Desert Eagle,Blue Ply,Max,8,1,1,0,0,5.49,1.38,0.86,0.8,0.78,0.022,46.16,6.36,-40.63
False,M4A1-S,Emphorosaur-S,Max,0,0,0,10,0,14.51,7.33,4.27,5.63,3.56,0.38,56.3,18.02,-40.63
False,Negev,Power Loader,Max,10,0,0,0,0,5.53,2.45,1.09,0.72,0.64,0.0,55.3,16.87,-40.63
False,AUG,Momentum,Min,1,1,8,0,0,22.29,7.38,2.42,1.81,1.7,0.326,49.03,9.65,-40.64
True,CZ75-Auto,Xiangliu,Min,0,0,0,1,9,22.79,15.38,13.17,10.52,12.07,0.5490000000000002,119.15,90.28,-40.65
False,P2000,Woodsman,Min,1,9,0,0,0,10.05,7.73,6.76,4.88,5.18,0.142,79.62,44.82,-40.65
False,SSG 08,Death's Head,Min,1,1,1,7,0,10.72,8.94,6.92,6.58,6.06,0.375,72.64,36.78,-40.66
True,P250,Red Rock,Min,0,0,0,1,9,17.52,11.27,8.28,6.44,7.39,0.945,72.95,37.12,-40.67
False,Galil AR,Chromatic Aberration,Max,8,1,1,0,0,9.86,3.99,2.07,1.65,1.59,0.022,84.94,50.89,-40.68
True,Galil AR,Orange DDPAT,Min,0,0,10,0,0,349.76,22.81,14.23,12.63,12.39,0.38,142.3,116.85,-40.69
True,CZ75-Auto,Xiangliu,Max,0,0,0,0,10,22.79,15.38,13.17,10.52,12.07,0.45,120.7,92.02,-40.69
True,Galil AR,Orange DDPAT,Max,0,0,10,0,0,349.76,22.81,14.23,12.63,12.39,0.15,142.3,116.85,-40.69
False,SSG 08,Big Iron,Min,0,0,1,9,0,21.3,9.97,6.77,7.25,6.06,0.4429999999999999,72.02,36.02,-40.7
True,AUG,Torque,Max,0,0,9,1,0,13.97,11.46,10.16,7.63,7.33,0.173,99.07,67.13,-40.7
True,Nova,Rising Skull,Max,10,0,0,0,0,11.91,9.44,8.23,6.46,5.46,0.0,119.1,90.15,-40.71
True,Nova,Rising Skull,Min,10,0,0,0,0,11.91,9.44,8.23,6.46,5.46,0.07,119.1,90.15,-40.71
True,Glock-18,Umbral Rabbit,Min,1,1,1,7,0,17.5,9.27,3.88,4.9,3.42,0.375,64.95,27.86,-40.72
True,M4A4,Griffin,Min,0,1,9,0,0,18.0,8.25,4.5,6.75,4.68,0.357,48.75,9.19,-40.76
False,AK-47,Phantom Disruptor,Max,0,0,9,1,0,12.62,8.78,6.57,7.85,5.93,0.173,66.98,30.15,-40.76
True,CZ75-Auto,Tread Plate,Min,0,10,0,0,0,10.78,7.98,7.06,nan,nan,0.15,79.8,44.87,-40.78
True,CZ75-Auto,Tread Plate,Max,0,10,0,0,0,10.78,7.98,7.06,nan,nan,0.07,79.8,44.87,-40.78
False,M4A1-S,Emphorosaur-S,Max,0,0,0,9,1,14.51,7.33,4.27,5.63,3.56,0.387,54.23,15.37,-40.86
True,Desert Eagle,Directive,Max,0,9,1,0,0,25.22,5.61,1.69,1.6,1.48,0.078,52.18,13.01,-40.87
True,Five-SeveN,Fairy Tale,Min,0,0,0,10,0,72.09,33.57,17.48,13.92,13.06,0.45,139.2,113.08,-40.87
True,USP-S,Cortex,Min,0,0,1,9,0,27.01,9.74,5.68,4.68,4.16,0.4429999999999999,47.8,7.95,-40.89
True,AWP,Worm God,Min,0,1,9,0,0,7.78,5.29,4.5,6.18,nan,0.357,45.79,5.64,-40.89
True,SSG 08,Turbo Peek,Max,0,0,0,0,10,35.89,20.29,9.22,8.32,7.49,0.45,74.9,39.09,-40.91
False,SSG 08,Death's Head,Max,6,1,1,1,1,10.72,8.94,6.92,6.58,6.06,0.105,92.82,59.69,-40.92
True,CZ75-Auto,Tread Plate,Min,0,1,9,0,0,10.78,7.98,7.06,nan,nan,0.195,71.52,35.18,-40.93
False,MP9,Mount Fuji,Max,6,1,1,1,1,6.82,3.37,1.34,1.23,1.29,0.105,48.15,8.28,-40.95
True,MP7,Abyssal Apparition,Min,1,1,1,1,6,21.71,8.25,3.8,2.96,2.76,0.705,53.28,14.17,-40.96
False,P90,Trigon,Min,0,0,10,0,0,nan,10.06,7.69,8.0,10.23,0.38,76.9,41.33,-40.96
True,Nova,Rising Skull,Min,0,0,10,0,0,11.91,9.44,8.23,6.46,5.46,0.38,82.3,47.52,-40.97
False,Glock-18,Water Elemental,Min,0,0,10,0,0,12.67,7.32,5.16,6.55,4.06,0.38,51.6,12.22,-40.97
True,M4A4,Griffin,Min,0,0,0,1,9,18.0,8.25,4.5,6.75,4.68,0.765,48.87,9.09,-40.97
False,Nova,Bloomstick,Max,10,0,0,0,0,47.11,13.69,5.48,4.59,5.35,0.06,471.1,81.59,-400.15
False,Nova,Bloomstick,Min,10,0,0,0,0,47.11,13.69,5.48,4.59,5.35,0.07,471.1,81.59,-400.15
True,M4A1-S,Guardian,Min,0,1,9,0,0,76.06,54.7,44.82,41.79,40.45,0.357,458.08,66.56,-400.2
True,USP-S,Overgrowth,Min,1,1,8,0,0,318.13,49.01,39.39,37.05,35.27,0.326,682.26,323.46,-400.99
True,AK-47,Redline,Min,0,0,10,0,0,nan,174.84,46.08,32.69,19.84,0.38,460.8,68.71,-401.05
True,M4A1-S,Atomic Alloy,Min,0,10,0,0,0,110.39,71.33,37.97,29.55,29.48,0.15,713.3,357.79,-402.17
