Stattrak,Weapon Name,Skin Name,Range Delimeter,#FN,#MW,#FT,#WW,#BS,$FN,$MW,$FT,$WW,$BS,floatAvg,Avg Cost,Avg Profit,Net Profit After Steam ($)
True,UMP-45,Momentum,min,7,3,0,0,0,18.37,10.83,6.96,5.23,5.39,0.021,161.08,273.61,76.85
True,CZ75-Auto,Yellow Jacket,min,0,10,0,0,0,27.95,12.12,8.66,7.19,7.18,0.07,121.2,227.32,76.47
True,P2000,Wicked Sick,min,6,3,0,0,1,85.6,45.34,16.57,12.09,9.73,0.066,659.35,846.14,76.44
True,P90,Shapewood,min,0,10,0,0,0,26.59,9.08,3.56,3.04,3.22,0.07,90.8,191.99,76.15
False,P2000,Wicked Sick,min,1,9,0,0,0,43.26,26.22,12.47,8.52,6.64,0.063,279.24,408.57,76.04
True,Sawed-Off,Kiss♥Love,min,3,3,4,0,0,41.69,17.39,8.97,7.55,6.46,0.081,213.12,332.32,75.86
False,UMP-45,Wild Child,min,1,9,0,0,0,43.65,26.21,12.53,8.64,6.7,0.063,279.54,408.57,75.74
True,P90,Shapewood,min,1,6,3,0,0,26.59,9.08,3.56,3.04,3.22,0.087,91.75,191.99,75.2
True,Sawed-Off,Kiss♥Love,min,2,7,1,0,0,41.69,17.39,8.97,7.55,6.46,0.064,214.08,332.32,74.9
True,P2000,Wicked Sick,min,6,3,0,1,0,85.6,45.34,16.57,12.09,9.73,0.059,661.71,846.14,74.08
True,UMP-45,Wild Child,min,7,1,1,0,1,84.38,44.9,16.99,11.62,9.2,0.067,661.75,846.14,74.04
True,P2000,Wicked Sick,min,5,0,5,0,0,85.6,45.34,16.57,12.09,9.73,0.075,510.85,672.52,73.96
True,MP5-SD,Phosphor,min,7,2,1,0,0,19.46,10.99,6.49,5.73,5.29,0.029,164.69,273.61,73.24
True,UMP-45,Momentum,min,8,1,1,0,0,18.37,10.83,6.96,5.23,5.39,0.022,164.75,273.61,73.18
True,P2000,Wicked Sick,min,0,1,8,0,1,85.6,45.34,16.57,12.09,9.73,0.172,187.63,299.87,73.13
True,Sawed-Off,Devourer,min,0,10,0,0,0,25.39,12.26,6.62,5.75,4.94,0.07,122.6,224.81,72.89
True,P250,Visions,min,3,6,0,1,0,35.05,17.14,9.06,8.15,6.76,0.08,216.14,332.32,72.84
False,P2000,Wicked Sick,min,2,7,1,0,0,43.26,26.22,12.47,8.52,6.64,0.064,282.53,408.57,72.75
True,P2000,Wicked Sick,min,1,0,9,0,0,85.6,45.34,16.57,12.09,9.73,0.1349999999999999,234.73,353.32,72.51
False,UMP-45,Wild Child,min,2,7,1,0,0,43.65,26.21,12.53,8.64,6.7,0.064,283.3,408.57,71.98
True,P250,Visions,min,3,6,1,0,0,35.05,17.14,9.06,8.15,6.76,0.057,217.05,332.32,71.93
True,UMP-45,Wild Child,min,7,1,1,1,0,84.38,44.9,16.99,11.62,9.2,0.06,664.17,846.14,71.62
True,FAMAS,Rapid Eye Movement,min,1,9,0,0,0,21.64,8.17,3.88,3.18,2.59,0.063,95.17,191.36,71.23
True,P2000,Wicked Sick,min,0,1,8,1,0,85.6,45.34,16.57,12.09,9.73,0.1649999999999999,189.99,299.87,70.77
True,UMP-45,Wild Child,min,0,1,8,0,1,84.38,44.9,16.99,11.62,9.2,0.172,190.02,299.87,70.74
True,MP7,Abyssal Apparition,min,1,9,0,0,0,21.8,8.23,3.98,3.02,2.73,0.063,95.87,191.36,70.53
True,FAMAS,Djinn,min,0,10,0,0,0,23.73,8.31,4.43,3.24,3.33,0.07,83.1,176.45,70.34
True,P250,Visions,min,4,3,3,0,0,35.05,17.14,9.06,8.15,6.76,0.0659999999999999,218.8,332.32,70.18
True,AUG,Aristocrat,min,0,10,0,0,0,5.78,2.53,1.32,2.16,1.64,0.07,25.3,38.28,7.99
False,P90,Neoqueen,min,1,9,0,0,0,5.35,3.96,2.47,3.23,5.59,0.063,40.99,56.32,7.98
True,Sawed-Off,Kiss♥Love,min,0,4,5,0,1,41.69,17.39,8.97,7.55,6.46,0.148,120.87,148.18,7.98
True,P2000,Wicked Sick,min,2,0,7,1,0,85.6,45.34,16.57,12.09,9.73,0.143,299.28,353.32,7.96
True,MP7,Powercore,min,0,0,10,0,0,5.75,2.6,1.18,1.36,1.1,0.15,11.8,22.73,7.96
True,G3SG1,High Seas,min,0,0,10,0,0,5.91,2.84,1.18,1.22,0.95,0.15,11.8,22.73,7.96
True,UMP-45,Wild Child,min,2,0,7,1,0,84.38,44.9,16.99,11.62,9.2,0.143,299.31,353.32,7.93
True,MP7,Abyssal Apparition,min,0,3,6,1,0,21.8,8.23,3.98,3.02,2.73,0.1489999999999999,51.59,68.43,7.92
False,P250,Visions,min,0,0,10,0,0,16.99,9.88,5.93,6.0,4.61,0.15,59.3,77.3,7.92
True,G3SG1,Dream Glade,min,0,10,0,0,0,3.19,1.18,0.55,0.45,0.43,0.07,11.8,22.65,7.9
True,MP7,Abyssal Apparition,min,6,3,0,1,0,21.8,8.23,3.98,3.02,2.73,0.059,158.51,191.36,7.89
False,P2000,Wicked Sick,min,5,5,0,0,0,43.26,26.22,12.47,8.52,6.64,0.035,347.4,408.57,7.88
True,P90,Vent Rush,min,3,7,0,0,0,6.27,3.6,1.65,1.67,1.32,0.049,44.01,59.66,7.87
True,Sawed-Off,Kiss♥Love,min,1,0,8,1,0,41.69,17.39,8.97,7.55,6.46,0.158,121.0,148.18,7.85
False,P250,Visions,min,0,0,9,1,0,16.99,9.88,5.93,6.0,4.61,0.173,59.37,77.3,7.85
True,AUG,Death by Puppy,min,0,1,7,2,0,23.97,12.41,8.0,7.1,nan,0.188,82.61,104.02,7.84
True,FAMAS,Rapid Eye Movement,min,0,3,7,0,0,21.64,8.17,3.88,3.18,2.59,0.126,51.67,68.43,7.84
True,MAC-10,Toybox,min,0,0,10,0,0,27.6,10.71,5.78,4.4,3.7,0.15,57.8,75.48,7.84
True,Dual Berettas,Dezastre,min,0,2,8,0,0,8.59,4.65,2.14,1.85,1.65,0.1339999999999999,26.42,39.36,7.81
True,P90,Vent Rush,min,4,1,5,0,0,6.27,3.6,1.65,1.67,1.32,0.082,36.93,51.45,7.81
False,Dual Berettas,Melondrama,min,2,8,0,0,0,10.41,4.92,2.29,1.81,1.69,0.056,60.18,78.19,7.81
True,MP7,Powercore,min,2,8,0,0,0,5.75,2.6,1.18,1.36,1.1,0.056,32.3,46.12,7.8
True,M4A4,Tooth Fairy,min,0,0,9,0,1,23.29,12.68,6.76,7.39,5.88,0.18,66.72,85.69,7.79
True,M249,Downtown,min,3,4,3,0,0,5.96,3.5,1.69,1.42,1.26,0.073,36.95,51.45,7.79
False,FAMAS,Rapid Eye Movement,min,0,0,10,0,0,10.47,4.66,2.17,1.8,1.69,0.15,21.7,33.91,7.78
False,MP7,Nemesis,min,2,8,0,0,0,10.65,6.15,4.77,nan,nan,0.056,70.5,90.02,7.78
True,XM1014,XOXO,min,0,8,2,0,0,22.25,7.91,3.31,2.95,2.59,0.086,69.9,89.33,7.78
True,P250,Visions,min,0,4,4,2,0,35.05,17.14,9.06,8.15,6.76,0.164,121.1,148.18,7.75
True,SCAR-20,Powercore,min,0,10,0,0,0,3.68,1.19,0.55,0.53,0.64,0.07,11.9,22.55,7.71
True,CZ75-Auto,Yellow Jacket,min,5,2,3,0,0,27.95,12.12,8.66,7.19,7.18,0.059,189.97,227.32,7.7
False,MP7,Abyssal Apparition,min,0,0,10,0,0,10.32,4.71,2.18,1.8,1.62,0.15,21.8,33.91,7.68
True,UMP-45,Moonrise,min,8,2,0,0,0,3.09,1.24,0.67,1.27,nan,0.014,27.2,40.11,7.68
True,P90,Vent Rush,min,6,0,4,0,0,6.27,3.6,1.65,1.67,1.32,0.06,44.22,59.66,7.66
False,MAG-7,Justice,min,1,9,0,0,0,10.97,5.0,2.48,1.95,1.82,0.063,55.97,73.15,7.64
True,P2000,Corticera,min,1,7,2,0,0,27.12,10.78,9.27,nan,nan,0.085,121.12,148.07,7.64
True,MAG-7,Praetorian,min,3,5,2,0,0,6.56,4.27,2.93,2.52,nan,0.065,46.89,62.69,7.63
True,MP5-SD,Phosphor,min,0,4,6,0,0,19.46,10.99,6.49,5.73,5.29,0.118,82.9,104.09,7.61
False,P90,Shapewood,min,1,9,0,0,0,8.88,4.15,1.92,1.7,1.73,0.063,46.23,61.89,7.59
False,Dual Berettas,Melondrama,min,3,5,2,0,0,10.41,4.92,2.29,1.81,1.69,0.065,60.41,78.19,7.58
True,Negev,dev_texture,min,1,9,0,0,0,2.9,1.23,0.53,0.51,0.47,0.063,13.97,24.77,7.57
True,CZ75-Auto,Eco,min,0,0,10,0,0,6.85,2.64,1.22,1.16,1.14,0.15,12.2,22.73,7.56
True,FAMAS,Eye of Athena,min,0,1,8,0,1,26.65,12.8,6.71,6.33,7.3,0.172,73.78,93.54,7.56
True,M249,Downtown,min,6,1,3,0,0,5.96,3.5,1.69,1.42,1.26,0.052,44.33,59.66,7.55
True,R8 Revolver,Banana Cannon,min,0,3,6,1,0,14.97,6.97,3.43,2.72,2.54,0.1489999999999999,44.21,59.5,7.53
True,Sawed-Off,Limelight,min,2,7,1,0,0,5.47,1.98,0.96,1.0,0.8,0.064,25.76,38.28,7.53
True,P90,Nostalgia,min,1,9,0,0,0,22.14,13.18,8.05,7.4,6.28,0.063,140.76,170.51,7.51
True,MP7,Nemesis,min,5,1,4,0,0,28.01,13.31,9.2,nan,nan,0.0669999999999999,190.16,227.32,7.51
True,MP7,Powercore,min,3,5,2,0,0,5.75,2.6,1.18,1.36,1.1,0.065,32.61,46.12,7.49
True,Nova,Clear Polymer,min,0,2,8,0,0,7.7,4.77,2.15,1.9,1.7,0.1339999999999999,26.74,39.36,7.49
False,Sawed-Off,Kiss♥Love,min,4,1,5,0,0,17.93,9.93,5.9,4.8,4.33,0.082,111.15,136.43,7.49
True,UMP-45,Gold Bismuth,min,0,0,10,0,0,8.22,4.85,2.22,1.8,1.69,0.15,22.2,34.13,7.48
False,MP7,Special Delivery,min,2,8,0,0,0,3.2,1.8,1.12,1.1,1.06,0.056,20.8,32.49,7.46
False,Sawed-Off,Kiss♥Love,min,3,4,3,0,0,17.93,9.93,5.9,4.8,4.33,0.073,111.21,136.43,7.43
True,P90,Chopper,min,1,9,0,0,0,4.54,2.37,1.5,2.0,1.58,0.063,25.87,38.28,7.42
True,R8 Revolver,Banana Cannon,min,5,5,0,0,0,14.97,6.97,3.43,2.72,2.54,0.035,109.7,134.68,7.42
True,CZ75-Auto,Pole Position,min,4,5,1,0,0,3.73,1.49,0.66,0.76,0.64,0.05,23.03,35.01,7.41
False,Sawed-Off,Kiss♥Love,min,2,7,1,0,0,17.93,9.93,5.9,4.8,4.33,0.064,111.27,136.43,7.37
True,Nova,Clear Polymer,min,3,7,0,0,0,7.7,4.77,2.15,1.9,1.7,0.049,56.49,73.43,7.37
True,Five-SeveN,Triumvirate,min,3,5,2,0,0,6.74,4.28,2.79,2.28,2.35,0.065,47.2,62.69,7.32
False,P90,Shapewood,min,2,6,2,0,0,8.88,4.15,1.92,1.7,1.73,0.072,46.5,61.89,7.32
True,R8 Revolver,Banana Cannon,min,3,3,4,0,0,14.97,6.97,3.43,2.72,2.54,0.081,79.54,99.89,7.32
True,Dual Berettas,Flora Carnivora,min,2,8,0,0,0,8.32,3.49,1.71,1.34,1.22,0.056,44.56,59.66,7.32
True,M249,Nebula Crusader,min,3,7,0,0,0,9.56,3.83,2.27,1.85,1.76,0.049,55.49,72.22,7.31
True,P90,Vent Rush,min,2,6,2,0,0,6.27,3.6,1.65,1.67,1.32,0.072,37.44,51.45,7.3
True,Dual Berettas,Flora Carnivora,min,2,4,4,0,0,8.32,3.49,1.71,1.34,1.22,0.088,37.44,51.45,7.3
True,P90,Nostalgia,min,0,1,7,1,1,22.14,13.18,8.05,7.4,6.28,0.195,83.21,104.02,7.24
True,MAG-7,Praetorian,min,2,8,0,0,0,6.56,4.27,2.93,2.52,nan,0.056,47.28,62.69,7.24
True,Sawed-Off,Devourer,min,5,5,0,0,0,25.39,12.26,6.62,5.75,4.94,0.035,188.25,224.81,7.24
True,SG 553,Dragon Tech,min,2,5,3,0,0,6.86,3.75,1.68,1.8,1.21,0.08,37.51,51.45,7.23
True,G3SG1,High Seas,min,2,7,1,0,0,5.91,2.84,1.18,1.22,0.95,0.064,32.88,46.12,7.22
True,SG 553,Dragon Tech,min,4,0,6,0,0,6.86,3.75,1.68,1.8,1.21,0.09,37.52,51.45,7.22
True,SG 553,Triarch,min,0,10,0,0,0,4.85,1.24,0.57,0.52,0.48,0.07,12.4,22.55,7.21
True,R8 Revolver,Banana Cannon,min,6,2,1,1,0,14.97,6.97,3.43,2.72,2.54,0.067,109.91,134.68,7.21
False,R8 Revolver,Banana Cannon,min,1,9,0,0,0,6.03,3.97,2.35,1.87,1.68,0.063,41.76,56.32,7.21
True,XM1014,XOXO,min,3,6,1,0,0,22.25,7.91,3.31,2.95,2.59,0.057,117.52,143.44,7.21
False,P250,Visions,min,4,2,4,0,0,16.99,9.88,5.93,6.0,4.61,0.074,111.44,136.43,7.2
True,R8 Revolver,Crazy 8,min,2,7,1,0,0,8.8,3.62,1.74,1.35,1.22,0.064,44.68,59.66,7.2
True,Nova,Clear Polymer,min,1,0,9,0,0,7.7,4.77,2.15,1.9,1.7,0.1349999999999999,27.05,39.36,7.18
True,P2000,Obsidian,min,8,2,0,0,0,11.22,4.9,1.86,1.54,1.34,0.014,99.56,122.75,7.18
False,AUG,Death by Puppy,min,0,10,0,0,0,11.75,7.18,5.37,4.84,nan,0.07,71.8,90.81,7.17
True,P90,Vent Rush,min,4,5,1,0,0,6.27,3.6,1.65,1.67,1.32,0.05,44.73,59.66,7.15
True,MP7,Nemesis,min,0,0,10,0,0,28.01,13.31,9.2,nan,nan,0.15,92.0,114.02,7.15
True,M249,Downtown,min,4,2,4,0,0,5.96,3.5,1.69,1.42,1.26,0.074,37.6,51.45,7.14
False,P2000,Corticera,min,2,8,0,0,0,10.48,5.34,3.88,nan,nan,0.068,63.68,81.44,7.13
False,P2000,Wicked Sick,min,7,1,1,0,1,43.26,26.22,12.47,8.52,6.64,0.067,348.15,408.57,7.13
True,AUG,Death by Puppy,min,3,3,4,0,0,23.97,12.41,8.0,7.1,nan,0.081,141.14,170.51,7.13
True,R8 Revolver,Crazy 8,min,1,7,2,0,0,8.8,3.62,1.74,1.35,1.22,0.079,37.62,51.45,7.12
True,SG 553,Dragon Tech,min,3,6,1,0,0,6.86,3.75,1.68,1.8,1.21,0.057,44.76,59.66,7.12
True,SG 553,Dragon Tech,min,5,1,4,0,0,6.86,3.75,1.68,1.8,1.21,0.0669999999999999,44.77,59.66,7.11
True,MAC-10,Button Masher,min,2,7,1,0,0,2.84,1.17,0.57,0.46,0.43,0.064,14.44,24.77,7.1
True,P90,Neoqueen,min,4,3,2,1,0,10.49,7.07,4.57,7.47,12.08,0.089,79.78,99.89,7.08
True,SG 553,Colony IV,min,2,8,0,0,0,72.42,27.82,11.55,9.16,8.31,0.056,367.4,430.62,7.06
True,Nova,Clear Polymer,min,4,5,1,0,0,7.7,4.77,2.15,1.9,1.7,0.05,56.8,73.43,7.06
False,P90,Shapewood,min,3,3,4,0,0,8.88,4.15,1.92,1.7,1.73,0.081,46.77,61.89,7.05
True,M249,Downtown,min,4,6,0,0,0,5.96,3.5,1.69,1.42,1.26,0.042,44.84,59.66,7.04
True,CZ75-Auto,Pole Position,min,1,9,0,0,0,3.73,1.49,0.66,0.76,0.64,0.063,17.14,27.77,7.01
True,UMP-45,Wild Child,min,1,0,9,0,0,84.38,44.9,16.99,11.62,9.2,0.1349999999999999,237.29,353.32,69.95
True,P90,Shapewood,min,1,7,2,0,0,26.59,9.08,3.56,3.04,3.22,0.079,97.27,191.99,69.68
True,P2000,Wicked Sick,min,6,3,1,0,0,85.6,45.34,16.57,12.09,9.73,0.036,666.19,846.14,69.6
False,P2000,Wicked Sick,min,3,5,2,0,0,43.26,26.22,12.47,8.52,6.64,0.065,285.82,408.57,69.46
True,UMP-45,Momentum,min,8,2,0,0,0,18.37,10.83,6.96,5.23,5.39,0.014,168.62,273.61,69.31
True,MP5-SD,Phosphor,min,8,0,2,0,0,19.46,10.99,6.49,5.73,5.29,0.03,168.66,273.61,69.27
True,P2000,Corticera,min,1,9,0,0,0,27.12,10.78,9.27,nan,nan,0.069,124.14,221.93,68.85
True,MP5-SD,Phosphor,min,7,3,0,0,0,19.46,10.99,6.49,5.73,5.29,0.021,169.19,273.61,68.74
True,G3SG1,Flux,min,1,9,0,0,0,51.41,25.95,13.17,11.08,10.59,0.063,284.96,406.46,68.49
True,P250,Visions,min,5,0,5,0,0,35.05,17.14,9.06,8.15,6.76,0.075,220.55,332.32,68.43
True,UMP-45,Wild Child,min,0,1,8,1,0,84.38,44.9,16.99,11.62,9.2,0.1649999999999999,192.44,299.87,68.32
False,UMP-45,Wild Child,min,3,5,2,0,0,43.65,26.21,12.53,8.64,6.7,0.065,287.06,408.57,68.22
True,MAG-7,Justice,min,0,10,0,0,0,28.07,9.53,3.97,3.22,3.07,0.07,95.3,187.96,68.15
True,Dual Berettas,Melondrama,min,1,9,0,0,0,22.51,8.48,4.47,3.16,2.7,0.063,98.83,191.36,67.57
True,FAMAS,Eye of Athena,min,0,10,0,0,0,26.65,12.8,6.71,6.33,7.3,0.07,128.0,224.81,67.49
True,Sawed-Off,Kiss♥Love,min,3,4,3,0,0,41.69,17.39,8.97,7.55,6.46,0.073,221.54,332.32,67.44
True,Sawed-Off,Kiss♥Love,min,2,8,0,0,0,41.69,17.39,8.97,7.55,6.46,0.056,222.5,332.32,66.48
True,Five-SeveN,Fairy Tale,min,0,10,0,0,0,72.09,33.64,17.51,13.96,13.07,0.07,336.4,463.15,66.35
True,UMP-45,Wild Child,min,7,1,2,0,0,84.38,44.9,16.99,11.62,9.2,0.037,669.54,846.14,66.25
False,P2000,Wicked Sick,min,4,3,3,0,0,43.26,26.22,12.47,8.52,6.64,0.0659999999999999,289.11,408.57,66.17
True,UMP-45,Momentum,min,9,0,1,0,0,18.37,10.83,6.96,5.23,5.39,0.015,172.29,273.61,65.64
True,P2000,Wicked Sick,min,7,1,1,0,1,85.6,45.34,16.57,12.09,9.73,0.067,670.84,846.14,64.95
True,MP5-SD,Phosphor,min,8,1,1,0,0,19.46,10.99,6.49,5.73,5.29,0.022,173.16,273.61,64.77
True,MP7,Nemesis,min,0,10,0,0,0,28.01,13.31,9.2,nan,nan,0.07,133.1,227.32,64.57
False,UMP-45,Wild Child,min,4,3,3,0,0,43.65,26.21,12.53,8.64,6.7,0.0659999999999999,290.82,408.57,64.46
True,P90,Shapewood,min,1,8,1,0,0,26.59,9.08,3.56,3.04,3.22,0.071,102.79,191.99,64.16
True,SSG 08,Big Iron,min,1,9,0,0,0,46.35,27.01,14.53,12.58,12.75,0.063,289.44,406.46,64.01
True,P250,Visions,min,3,7,0,0,0,35.05,17.14,9.06,8.15,6.76,0.049,225.13,332.32,63.85
True,P250,Visions,min,4,4,1,1,0,35.05,17.14,9.06,8.15,6.76,0.081,225.97,332.32,63.01
False,P2000,Wicked Sick,min,5,1,4,0,0,43.26,26.22,12.47,8.52,6.64,0.0669999999999999,292.4,408.57,62.88
True,P2000,Wicked Sick,min,7,1,1,1,0,85.6,45.34,16.57,12.09,9.73,0.06,673.2,846.14,62.59
True,P250,Visions,min,4,4,2,0,0,35.05,17.14,9.06,8.15,6.76,0.058,226.88,332.32,62.1
True,FAMAS,Rapid Eye Movement,min,2,7,1,0,0,21.64,8.17,3.88,3.18,2.59,0.064,104.35,191.36,62.05
True,UMP-45,Momentum,min,9,1,0,0,0,18.37,10.83,6.96,5.23,5.39,0.007,176.16,273.61,61.77
False,P2000,Wicked Sick,min,0,8,2,0,0,43.26,26.22,12.47,8.52,6.64,0.086,234.7,340.6,61.47
False,UMP-45,Wild Child,min,0,8,2,0,0,43.65,26.21,12.53,8.64,6.7,0.086,234.74,340.6,61.43
True,MP7,Abyssal Apparition,min,2,7,1,0,0,21.8,8.23,3.98,3.02,2.73,0.064,105.19,191.36,61.21
False,UMP-45,Wild Child,min,5,1,4,0,0,43.65,26.21,12.53,8.64,6.7,0.0669999999999999,294.58,408.57,60.7
True,CZ75-Auto,Yellow Jacket,min,1,9,0,0,0,27.95,12.12,8.66,7.19,7.18,0.063,137.03,227.32,60.64
True,P250,Visions,min,5,1,4,0,0,35.05,17.14,9.06,8.15,6.76,0.0669999999999999,228.63,332.32,60.35
True,MP5-SD,Phosphor,min,8,2,0,0,0,19.46,10.99,6.49,5.73,5.29,0.014,177.66,273.61,60.27
True,P90,Vent Rush,min,0,1,9,0,0,6.27,3.6,1.65,1.67,1.32,0.142,18.45,29.25,6.99
False,P90,Neoqueen,min,6,0,4,0,0,5.35,3.96,2.47,3.23,5.59,0.06,41.98,56.32,6.99
True,Dual Berettas,Melondrama,min,0,8,2,0,0,22.51,8.48,4.47,3.16,2.7,0.086,76.78,96.33,6.98
True,MP7,Impire,min,2,7,1,0,0,6.98,4.29,3.56,2.31,nan,0.064,47.55,62.69,6.97
True,MP7,Abyssal Apparition,min,0,3,7,0,0,21.8,8.23,3.98,3.02,2.73,0.126,52.55,68.43,6.96
True,AUG,Death by Puppy,min,0,1,8,1,0,23.97,12.41,8.0,7.1,nan,0.1649999999999999,83.51,104.02,6.94
True,MP7,Abyssal Apparition,min,6,3,1,0,0,21.8,8.23,3.98,3.02,2.73,0.036,159.47,191.36,6.93
True,M4A4,Tooth Fairy,min,0,0,10,0,0,23.29,12.68,6.76,7.39,5.88,0.15,67.6,85.69,6.91
True,M249,Downtown,min,2,7,0,1,0,5.96,3.5,1.69,1.42,1.26,0.087,37.84,51.45,6.9
True,MP7,Special Delivery,min,5,4,1,0,0,7.52,4.01,2.26,1.99,1.71,0.043,55.9,72.22,6.9
True,P90,Nostalgia,min,0,3,7,0,0,22.14,13.18,8.05,7.4,6.28,0.126,95.89,118.2,6.9
False,P90,Neoqueen,min,5,2,3,0,0,5.35,3.96,2.47,3.23,5.59,0.059,42.08,56.32,6.89
False,Sawed-Off,Devourer,min,4,3,3,0,0,11.52,6.42,3.7,3.33,2.94,0.0659999999999999,76.44,95.83,6.89
True,Sawed-Off,Kiss♥Love,min,0,4,5,1,0,41.69,17.39,8.97,7.55,6.46,0.141,121.96,148.18,6.89
True,MP7,Special Delivery,min,6,1,3,0,0,7.52,4.01,2.26,1.99,1.71,0.052,55.91,72.22,6.89
True,P250,Cyber Shell,min,1,9,0,0,0,3.13,1.28,0.58,0.85,0.5,0.063,14.65,24.77,6.89
True,FAMAS,Eye of Athena,min,1,0,9,0,0,26.65,12.8,6.71,6.33,7.3,0.1349999999999999,87.04,108.01,6.89
True,Nova,Toy Soldier,min,0,0,10,0,0,7.92,2.94,1.29,1.1,1.22,0.15,12.9,22.73,6.86
True,Glock-18,Vogue,min,1,6,3,0,0,24.31,13.19,7.23,8.56,6.28,0.087,125.14,151.8,6.86
False,M249,Nebula Crusader,min,2,8,0,0,0,3.5,1.8,1.17,1.12,1.08,0.056,21.4,32.49,6.86
True,Sawed-Off,Devourer,min,0,4,5,0,1,25.39,12.26,6.62,5.75,4.94,0.148,87.08,108.01,6.85
True,P250,Visions,min,0,4,5,1,0,35.05,17.14,9.06,8.15,6.76,0.141,122.01,148.18,6.84
True,CZ75-Auto,Pole Position,min,5,2,3,0,0,3.73,1.49,0.66,0.76,0.64,0.059,23.61,35.01,6.83
True,M249,Emerald Poison Dart,min,0,9,1,0,0,4.16,2.67,1.87,1.63,nan,0.078,25.9,37.64,6.83
False,FAMAS,Eye of Athena,min,4,3,3,0,0,11.59,6.37,3.68,3.3,3.02,0.0659999999999999,76.51,95.83,6.82
True,R8 Revolver,Banana Cannon,min,0,3,7,0,0,14.97,6.97,3.43,2.72,2.54,0.126,44.92,59.5,6.82
True,AUG,Death by Puppy,min,1,0,9,0,0,23.97,12.41,8.0,7.1,nan,0.1349999999999999,95.97,118.2,6.82
False,P90,Nostalgia,min,1,7,2,0,0,11.29,7.22,5.17,5.0,4.86,0.079,72.17,90.81,6.8
True,Five-SeveN,Triumvirate,min,2,8,0,0,0,6.74,4.28,2.79,2.28,2.35,0.056,47.72,62.69,6.8
True,Dual Berettas,Flora Carnivora,min,1,8,1,0,0,8.32,3.49,1.71,1.34,1.22,0.071,37.95,51.45,6.79
False,P90,Neoqueen,min,4,4,2,0,0,5.35,3.96,2.47,3.23,5.59,0.058,42.18,56.32,6.79
True,Dual Berettas,Melondrama,min,0,2,8,0,0,22.51,8.48,4.47,3.16,2.7,0.1339999999999999,52.72,68.43,6.79
True,UMP-45,Gold Bismuth,min,0,2,8,0,0,8.22,4.85,2.22,1.8,1.69,0.1339999999999999,27.46,39.36,6.77
False,R8 Revolver,Banana Cannon,min,2,7,1,0,0,6.03,3.97,2.35,1.87,1.68,0.064,42.2,56.32,6.77
False,P90,Nostalgia,min,0,10,0,0,0,11.29,7.22,5.17,5.0,4.86,0.07,72.2,90.81,6.77
False,G3SG1,Flux,min,2,7,1,0,0,18.34,10.05,6.18,5.43,4.98,0.064,113.21,137.97,6.76
True,Nova,Clear Polymer,min,5,3,2,0,0,7.7,4.77,2.15,1.9,1.7,0.051,57.11,73.43,6.75
True,Dual Berettas,Melondrama,min,6,2,1,1,0,22.51,8.48,4.47,3.16,2.7,0.067,159.65,191.36,6.75
False,MP7,Special Delivery,min,3,6,1,0,0,3.2,1.8,1.12,1.1,1.06,0.057,21.52,32.49,6.74
True,M249,Downtown,min,0,1,9,0,0,5.96,3.5,1.69,1.42,1.26,0.142,18.71,29.25,6.73
True,Five-SeveN,Triumvirate,min,0,8,2,0,0,6.74,4.28,2.79,2.28,2.35,0.086,39.82,53.51,6.71
True,CZ75-Auto,Eco,min,2,7,1,0,0,6.85,2.64,1.22,1.16,1.14,0.064,33.4,46.12,6.7
False,P2000,Wicked Sick,min,0,3,6,1,0,43.26,26.22,12.47,8.52,6.64,0.1489999999999999,162.0,194.0,6.7
False,P90,Neoqueen,min,3,6,1,0,0,5.35,3.96,2.47,3.23,5.59,0.057,42.28,56.32,6.69
True,P90,Vent Rush,min,0,0,9,0,1,6.27,3.6,1.65,1.67,1.32,0.18,16.17,26.29,6.69
True,MAG-7,Praetorian,min,4,3,3,0,0,6.56,4.27,2.93,2.52,nan,0.0659999999999999,47.84,62.69,6.68
True,MP5-SD,Gauss,min,8,2,0,0,0,3.23,1.18,0.54,0.48,0.45,0.014,28.2,40.11,6.68
True,M249,Nebula Crusader,min,0,1,9,0,0,9.56,3.83,2.27,1.85,1.76,0.142,24.26,35.57,6.67
False,FAMAS,Eye of Athena,min,3,6,1,0,0,11.59,6.37,3.68,3.3,3.02,0.057,76.67,95.83,6.66
True,M249,Downtown,min,5,4,0,1,0,5.96,3.5,1.69,1.42,1.26,0.066,45.22,59.66,6.66
True,UMP-45,Wild Child,min,8,1,0,0,1,84.38,44.9,16.99,11.62,9.2,0.052,729.14,846.14,6.65
True,Sawed-Off,Apocalypto,min,2,7,1,0,0,5.03,1.72,0.91,0.73,0.66,0.064,23.01,34.08,6.63
True,XM1014,Zombie Offensive,min,1,9,0,0,0,2.82,1.14,0.54,0.5,0.5,0.063,13.08,22.65,6.62
False,FAMAS,Eye of Athena,min,0,1,9,0,0,11.59,6.37,3.68,3.3,3.02,0.142,39.49,53.03,6.62
True,Sawed-Off,Limelight,min,0,0,10,0,0,5.47,1.98,0.96,1.0,0.8,0.15,9.6,18.64,6.61
True,Negev,dev_texture,min,2,7,1,0,0,2.9,1.23,0.53,0.51,0.47,0.064,14.94,24.77,6.6
True,P90,Nostalgia,min,0,1,8,0,1,22.14,13.18,8.05,7.4,6.28,0.172,83.86,104.02,6.59
