nameID,market_name,market_hash_name,border_color,image,latest,min,avg,max,mean,median,unstable,unstable_reason,first_seen
175945605,Sticker | dupreeh (Gold) | Boston 2018,Sticker | dupreeh (Gold) | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59IjtTo6q3LgJo7PTHfTkM6t_jw4aIx6KnZbnTzjgJ7JEh3bmR8Nil2Abk80tqNWqicY-QdwRoNUaQpAbSRZT6oQ,172.03,3.0,22.24,333.84,33.26,13.185,True,NO_SALES_3PLUS_MONTHS,1514678400000
176312484,Sticker | ZywOo (Gold) | Antwerp 2022,Sticker | ZywOo (Gold) | Antwerp 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcQljHQva9hZ-BARJnLANorKOyJAhf1PzEdQJO7c6xkc6OwabxMO6GlD4CscMp3b-Zporx3gHj_hdlNW3wLdLHcgdtZg3UqALs366x0iBR4KpI,80.5,12.73,33.36,98.32,32.14,29.734,True,LOW_SALES_3PLUS_MONTHS,1651622400000
176080079,Sticker | ZywOo (Gold) | Berlin 2019,Sticker | ZywOo (Gold) | Berlin 2019,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtNr62qJDhn3P_MP25GtN3nwIKOwPOlZ72Ckm8A7cZy2r-SpN-h2Q3nqhFuNTqhJdeXdwYgIQaHxmFeed8,50.83,27.05,36.58,50.83,36.6,37.1005,True,LOW_SALES_3PLUS_MONTHS,1565996400000
176036836,Sticker | ZywOo (Gold) | Katowice 2019,Sticker | ZywOo (Gold) | Katowice 2019,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1QiaC8PAhv7PTHfTkMtY-3zYXbx6GjMLqBxzIIv8YhjLyQoY6n3wW2qENqNmz2dtTHJFI8YUaQpAZbYjX7iQ,470.72,452.73,464.72,470.72,461.73,470.72,True,LOW_SALES_3PLUS_MONTHS,1549497600000
176340022,Sticker | ZywOo (Gold) | Rio 2022,Sticker | ZywOo (Gold) | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mNzaVGJuPBNYuYWiJAtk7P_JYzpHotjhwtmKwKSgN-_TwDgFusMk3bqXp46mjFG1_UVlam71JYbEIVA9Y1zOug_pf8pQMZM,185.94,54.39,94.72,275.87,93.05,79.06,True,LOW_SALES_3PLUS_MONTHS,1666393200000
176274651,Sticker | ZywOo (Gold) | Stockholm 2021,Sticker | ZywOo (Gold) | Stockholm 2021,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROWEPTTOz_h52CHE59IjtNr62qJDhn3P_MTjFD_tuz2tbYzqTyN7mHkD5Q68chiLGW99_3iwfnqUU9N2GgdoOXJFc_NViGrgKggbC4YwtCTrs,55.52,14.78,34.12,56.92,33.34,31.52,True,LOW_SALES_3PLUS_MONTHS,1636502400000
176312459,Sticker | ZywOo (Holo) | Antwerp 2022,Sticker | ZywOo (Holo) | Antwerp 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcQljHQva9hZ-BARJnLANorKOyJAhf2_zEfgJO7c6xkc6JxaWgZL2BxWoDvZ0lj-vFp430jgC2rkFoMWChcNDAcwY6YVvZ_VO_366x0rdp2iio,26.51,10.34,22.64,33.51,21.82,22.5,False,False,1651622400000
176339908,Sticker | ZywOo (Holo) | Rio 2022,Sticker | ZywOo (Holo) | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mNzaVGJuPBNYuYWtJAtv7P_JYzpHot2zw9GPz6LxY-KDzmkA7sZ03LySod73jQWx-0tsN2rxdtfDcA45NQ7Oug_pH6EFn6Q,23.93,4.6,9.34,31.22,9.08,6.393,True,LOW_SALES_WEEK,1666389600000
176274562,Sticker | ZywOo (Holo) | Stockholm 2021,Sticker | ZywOo (Holo) | Stockholm 2021,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROWEPTTOz_h52CHE59IjtNr62qJDho3P_HTjFD_tuz2tjcwfT2MOiAxjoGu5EjiLzD9I2tjFHiqEVkam36IoaTc1Q2ZAqC8gOggbC41mjo0LI,8.68,4.61,7.93,12.0,7.57,6.98,False,False,1636502400000
176312190,Sticker | ZywOo | Antwerp 2022,Sticker | ZywOo | Antwerp 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcQljHQva9hZ-BARJnLANorKOyJAhf3_LadjgMvYvhkNaJwabxYb7XkGkDvMR307vC9NXwigHi80RsYj33I9DBcwU8aUaQpAbVjG4HLw,0.05,0.03,0.04,0.08,0.04,0.03,False,False,1651622400000
176079779,Sticker | ZywOo | Berlin 2019,Sticker | ZywOo | Berlin 2019,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtNr62qJEllivebKGgXtYnmzNXclvPxNeiHxmhS7JEmj7nErNmj3le2_BFtam-lOsbLJSVN8Vhn,0.14,0.07,0.13,0.15,0.11,0.117,False,False,1565737200000
176036664,Sticker | ZywOo | Katowice 2019,Sticker | ZywOo | Katowice 2019,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1QiaC8PAhvnfaYKTkR74y0l4PalKL3MOmEwjoF7pAgjrrH8Nmt3QOx-0trMGilddeLMlhpiSJY6a4,2.19,1.07,2.04,2.66,1.88,2.035,False,False,1549497600000
176339534,Sticker | ZywOo | Rio 2022,Sticker | ZywOo | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mNzaVGJuPBNYuYWpKhVn1r2bcmgRtIXhl9Dcx6XwMb7SlTsF7pYh2rnD9tyk3lKw_xJkZmjwcILEbEZgNpTm7UuF,0.2,0.06,0.2,0.34,0.17,0.138,False,False,1666389600000
176274563,Sticker | ZywOo | Stockholm 2021,Sticker | ZywOo | Stockholm 2021,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulROWEPTTOz_h52CHE59IjtNr62qJDhs0uHPdHMQuN2yx4SKkqCkYOqIw2kDuZdyjL2Trdii3lW1qUZvN2r3cdKRelA4fxiOrWnz34NF,0.06,0.03,0.06,0.1,0.05,0.04,False,False,1636502400000
144424367,Sticker | abE (Foil) | MLG Columbus 2016,Sticker | abE (Foil) | MLG Columbus 2016,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DFSua4xJ2DAgs7Ng1QibunLjhm3PrEPztDu42zxtPbxqalN-nQx28Jv51337nE9t32iVXsrkRtYmH3ItXDJ1IgIQaHf52qDug,2.68,1.12,2.42,4.1,2.43,2.3600000000000003,True,LOW_SALES_3PLUS_MONTHS,1458259200000
144424222,Sticker | abE | MLG Columbus 2016,Sticker | abE | MLG Columbus 2016,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DFSua4xJ2DAgs7Ng1QibunLkk2iqKZdWURtNizxYaIwaDyMuqHxz0Dupwm0rvEpIqt2lbgqEZqMGD6OsbLJa8Fnyrq,1.11,0.66,0.99,1.43,0.97,0.979,True,LOW_SALES_3PLUS_MONTHS,1458259200000
176079878,Sticker | ableJ (Foil) | Berlin 2019,Sticker | ableJ (Foil) | Berlin 2019,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtWtLagIThm3PrEPz4W7YvhkIGKlqClYb2BxjIBscci073Erdqi3wDk_UBvZGuhINXEIAcgIQaHHPGvv1o,0.41,0.21,0.45,0.69,0.4,0.393,True,LOW_SALES_WEEK,1565737200000
176036565,Sticker | ableJ (Foil) | Katowice 2019,Sticker | ableJ (Foil) | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1QibunJwJq7PXHeDEMudqzl9aKxvSkZL3UwT5Q6pMjjrGW99r03Fbt-hE-NWz2JoTDcQE6YkaQpAZN--uVjw,1.48,0.42,0.93,1.48,0.92,0.906,True,LOW_SALES_3PLUS_MONTHS,1549497600000
176080061,Sticker | ableJ (Gold) | Berlin 2019,Sticker | ableJ (Gold) | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtWtLagIThn3P_MP2QXvYrgkdmOlfOtMb6IwjJQ7cR03r3E9oj0iwbk_hZtYGjwLIGRelMgIQaHbK5vKCA,4.21,2.0,3.91,5.08,3.86,3.947,True,LOW_SALES_3PLUS_MONTHS,1566082800000
176036886,Sticker | ableJ (Gold) | Katowice 2019,Sticker | ableJ (Gold) | Katowice 2019,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1QibunJwJq7PTHfTkMtIm1xNWPkvOhYrmHk2gD7MYn2rrH99-h3we2qkc9NTqlcdeTJgE6Z0aQpAYTP89kQg,31.74,20.31,24.55,31.74,24.62,24.252,True,LOW_SALES_3PLUS_MONTHS,1549584000000
176079903,Sticker | ableJ | Berlin 2019,Sticker | ableJ | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtWtLagIUk3haWRKGgSuIjjxNSNwvOta-PTkD0G6pAg37yYrN303Fe2-EE9Y2vwOsbLJR6NdG82,0.03,0.03,0.04,0.06,0.04,0.039,False,False,1565737200000
176036562,Sticker | ableJ | Katowice 2019,Sticker | ableJ | Katowice 2019,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1QibunJwJq7P_JYzpHotnvwIWJwqCtYuyJxTsDvcMhjuuVp42h2APjrhFlYzumI9KXcAQ-ZA7Oug_pKBEmtvU,0.21,0.14,0.2,0.27,0.19,0.193,False,False,1549497600000
176339918,Sticker | acoR (Glitter) | Rio 2022,Sticker | acoR (Glitter) | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mNzaVGJ1JgtFib2pIhN01uH3fTxQ69n4ltfakvGgZuLTzj5QscNz3uuQ8I6j3Fbg8xZpYWz7cYacdQY3ZAyD-k_-n7mBjyMxQQ,0.07,0.03,0.07,0.13,0.06,0.053,False,False,1666389600000
176340023,Sticker | acoR (Gold) | Rio 2022,Sticker | acoR (Gold) | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mNzaVGJ1JgtFib2qJwNf3_LadjgM7tjvkYPbxvWtZ-2Iwj4JusZw3O2U9oqi0AGy8hVuN2umIYSXJ1A5YUaQpAbZo4rt3w,9.86,2.5,7.76,51.58,7.41,5.49,True,LOW_SALES_3PLUS_MONTHS,1666418400000
176339932,Sticker | acoR (Holo) | Rio 2022,Sticker | acoR (Holo) | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mNzaVGJ1JgtFibKqJwhf3_LadjgMuYyywYPaw6D3ZeqExztXu5Uo2uzEoNz0iwzj_hU9NWCmcICUdQQ7ZUaQpAY3RC3e3Q,0.5,0.38,0.92,1.51,0.84,0.758,False,False,1666393200000
176339584,Sticker | acoR | Rio 2022,Sticker | acoR | Rio 2022,D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRPRUOCF7b_mNzaVGJ1JgtFibakOQBlnaPMITwX6N-3xIXdxaCsMOiBx2oBvpMm3--YoI3xigXn_URkajj2cYGLMlhprNgBt2Y,0.03,0.03,0.03,0.04,0.03,0.03,False,False,1666389600000
75982460,Sticker | adreN (Foil) | Cluj-Napoca 2015,Sticker | adreN (Foil) | Cluj-Napoca 2015,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQFnaFbT8goDAWlpLJABFs7SaLQhp372cIG0U7o6wkdGIkaShZuqAwzgG6ZJ32OyR8Nmn0FGw80VqMWz7IIXBbEZgNoZq-QkF,8.29,6.39,9.29,13.46,9.17,8.434000000000001,True,LOW_SALES_3PLUS_MONTHS,1445382000000
144424342,Sticker | adreN (Foil) | MLG Columbus 2016,Sticker | adreN (Foil) | MLG Columbus 2016,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DFSua4xJ2DAgs7Ng1QibuhOQJu7PXHeDEMvIu3xNbZlfSlZL6Dkm8JvZIj3LrCptmm2VWx_xJlMm3zdtXBcAJqYEaQpAZP0TNZPQ,9.0,4.12,6.44,9.0,6.01,5.929,True,LOW_SALES_3PLUS_MONTHS,1458259200000
75982420,Sticker | adreN | Cluj-Napoca 2015,Sticker | adreN | Cluj-Napoca 2015,#D2D2D2,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQFnaFbT8goDAWlpLJABFs7TrfQRliquacmkSuNmzltXZlPGkY-mCwD0EuJYo07HE8NTziVfk_xZoa3ezetERND7o6Q,1.69,1.35,1.72,2.05,1.72,1.75,True,LOW_SALES_3PLUS_MONTHS,1445382000000
144424296,Sticker | adreN | MLG Columbus 2016,Sticker | adreN | MLG Columbus 2016,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DFSua4xJ2DAgs7Ng1QibuhOQJunaOedzxAv43gzdHbwq-mariEw24Du5AkjuiUoIj32FW2_xdvMm2ncdCLMlhpEfEDJ00,0.74,0.35,0.82,1.29,0.79,0.78,True,LOW_SALES_3PLUS_MONTHS,1458259200000
176036556,Sticker | advent (Foil) | Katowice 2019,Sticker | advent (Foil) | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1QibuhPQJux8zOfjROot_nkdHSlvLxa-7Ql2kBsMRzjLGW9Nqk31LlrxJqYDylLYSTc1I2MFjOug_pdKZjp4Q,17.41,2.58,5.73,17.41,5.03,4.417,True,LOW_SALES_3PLUS_MONTHS,1549497600000
176036928,Sticker | advent (Gold) | Katowice 2019,Sticker | advent (Gold) | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1QibuhPQJux8zPfjFGoonkxdjTxPT1YL7XkjwIuMdyiL-TpI6j2lDlqEtrZmH2dtTEIAZrNQ3Oug_pKwk-Q0Y,76.9,46.72,64.73,76.9,60.33,59.745,True,LOW_SALES_3PLUS_MONTHS,1549497600000
176036723,Sticker | advent | Katowice 2019,Sticker | advent | Katowice 2019,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWTVjfUO2u0p2DAgQ7Ng1QibuhPQJux72aIzwQuo3nltDbxPGmYO-CxzgCsJx0jL_Crdjx3AXsr0VkZmD6LNLAbEZgNjM1zzCJ,3.05,0.43,2.02,3.48,1.58,1.54,False,False,1549497600000
175865680,Sticker | aizy (Foil) | Atlanta 2017,Sticker | aizy (Foil) | Atlanta 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcWEDRSfCshZ-CBBJnLANot7O_Mjhm3PrEP2gVtY3kxdeNwPbxZ--ElG1X6ZApjOzAo4iliVDi-UFtZ2rwJ9XDI1MgIQaHbRera5M,15.76,10.84,13.41,16.91,13.41,13.539,True,LOW_SALES_3PLUS_MONTHS,1484265600000
176079710,Sticker | aizy (Foil) | Berlin 2019,Sticker | aizy (Foil) | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtWv6C8FAFv2v-GdzwX7ornkNDelfTwar2BlDkDuMApi-yUotWmjgfn_UBsZ2CmIobBJBh-Pw8gNc3KMw,0.17,0.07,0.16,0.24,0.15,0.15,True,LOW_SALES_3PLUS_MONTHS,1565737200000
175945309,Sticker | aizy (Foil) | Boston 2018,Sticker | aizy (Foil) | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59IjtWv6C8FAFv2v-GJTsR7Y3jzNnbwKCmN-zXlDNSscEn3e-SpdSl2QLkrkE5ZGj2doeWdhh-Pw_BV0RdHw,5.05,2.67,4.34,5.62,4.18,4.2525,True,LOW_SALES_3PLUS_MONTHS,1513728000000
75982421,Sticker | aizy (Foil) | Cluj-Napoca 2015,Sticker | aizy (Foil) | Cluj-Napoca 2015,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQFnaFbT8goDAWlpLJA1Nr4WjJA5snffMI25Du47uldjcwqGlauzVzmlXv5Yl2LrDo4-niQztrkVuZ2_zcoKLMlhpRwCOrZQ,11.59,9.76,12.92,14.81,12.59,12.453,True,LOW_SALES_3PLUS_MONTHS,1445382000000
157485976,Sticker | aizy (Foil) | Cologne 2016,Sticker | aizy (Foil) | Cologne 2016,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DfQOqohZ-CBRJnLANot7O_Mjhm3PrEP2obvtmwkdnTlPOtZeiGwzpV7ZN0j--X8Nul3FGy8ks-NzugLYWTIwcgIQaHblg4bf8,11.54,10.45,11.37,12.13,11.37,10.9945,True,LOW_SALES_3PLUS_MONTHS,1466809200000
175906008,Sticker | aizy (Foil) | Krakow 2017,Sticker | aizy (Foil) | Krakow 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHE59IjtWv6C8FAFv2v-GIjkUtI3jkdLZzvb1N7jTzz1Qu5Im27CVpomnilLlqEc9ZT3wcYSSehh-Pw9BOtfOAQ,31.74,23.89,31.75,41.78,31.72,31.65,True,LOW_SALES_3PLUS_MONTHS,1499382000000
176004457,Sticker | aizy (Foil) | London 2018,Sticker | aizy (Foil) | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59IjtWv6C8FAFv2v-GKW9GuomzzYaNxvKjZOuDkjlVv8NzjruX9N6n2Q2y80pkYGuhJNecdRh-Pw8POAybZw,1.61,0.73,1.5,1.98,1.37,1.23,True,LOW_SALES_3PLUS_MONTHS,1535583600000
144424310,Sticker | aizy (Foil) | MLG Columbus 2016,Sticker | aizy (Foil) | MLG Columbus 2016,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulReQ0DFSua4xJ2DAgs7Ng1QibusMR5f1fzBfXNH7d_vw9iPx_Oia-jTkm4D7pAkj-_Epon3iVLg-xdvY2yhIYacIVM8fxiOrddG-3ch,3.67,3.31,4.6,6.31,4.35,4.054,True,LOW_SALES_3PLUS_MONTHS,1458259200000
176080073,Sticker | aizy (Gold) | Berlin 2019,Sticker | aizy (Gold) | Berlin 2019,D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfSV7cTur_h56KHE59IjtWv6C8FABv3_eGJj8UtY3ukdmPkqaiN7nVlG4DvZYh3u-YoY2liwbh_ENoZmqnIoaTexh-Pw_6JwVjww,4.57,3.5,4.34,5.0,4.32,4.322,True,LOW_SALES_3PLUS_MONTHS,1565823600000
175945562,Sticker | aizy (Gold) | Boston 2018,Sticker | aizy (Gold) | Boston 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRfQ1_ESOr_h56LHE59IjtWv6C8FABv3_eGdGlE6Y3nxteOxfL2MrnUwD8JvZV02L7CrdugjAGx_0A-a2mncYKUehh-Pw-Hcef9RQ,80.55,80.55,90.39,110.09,95.32,110.09,True,LOW_SALES_3PLUS_MONTHS,1514160000000
175906047,Sticker | aizy (Gold) | Krakow 2017,Sticker | aizy (Gold) | Krakow 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRWXk3bSPP_h56EHE59IjtWv6C8FABv3_eGKTlGv9izktOPz67xY--IwW1UvsYi2OyZ8YikiVDj_kNqaj_2JtXGdRh-Pw9X8gANnw,301.02,301.02,301.02,301.02,301.02,,True,LOW_SALES_3PLUS_MONTHS,1499468400000
176004681,Sticker | aizy (Gold) | London 2018,Sticker | aizy (Gold) | London 2018,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRRQ0LUSOr_h56LHE59IjtWv6C8FABv3_eGJmoWvd-wltiJwq_3NbjSkjJSvpFyibmXotvwjAfh_xdtYmzzLIGQIxh-Pw8teC1lzQ,24.1,24.1,30.64,37.17,30.64,37.173,True,LOW_SALES_3PLUS_MONTHS,1535842800000
175865658,Sticker | aizy | Atlanta 2017,Sticker | aizy | Atlanta 2017,#D2D2D2,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXQ9QVcJY8gulRcWEDRSfCshZ-CBBJnLANot7O_Mkkw16ufKTkXudrnw9bYlaOhZ-mFxTgH7Zwp2ryT946sjA3hrhI_MD30OsbLJZHX_u0T,1.71,0.98,1.77,2.4,1.78,1.861,True,LOW_SALES_3PLUS_MONTHS,1484265600000
