itemID,itemType,itemMarketName,medianPrice
176312412,Sticker,Sticker | FaNg (Glitter) | Antwerp 2022,0.05
176312392,Sticker,Sticker | WOOD7 | Antwerp 2022,0.03
176312202,Sticker,Sticker | TeSeS (Glitter) | Antwerp 2022,0.09
176312064,Sticker,Sticker | Bad News Eagles (Glitter) | Antwerp 2022,0.22
176312102,Sticker,Sticker | Bad News Eagles (Holo) | Antwerp 2022,1.67
176312085,Sticker,Sticker | fer | Antwerp 2022,0.03
176312426,Sticker,Sticker | FalleN (Glitter) | Antwerp 2022,0.81
176312145,Sticker,Sticker | m0NESY (Glitter) | Antwerp 2022,2.69
176312224,Sticker,Sticker | oSee | Antwerp 2022,0.03
176312414,Sticker,Sticker | KENSi | Antwerp 2022,0.03
176312320,Sticker,Sticker | Vitality (Holo) | Antwerp 2022,5.11
176312341,Sticker,Sticker | Hobbit | Antwerp 2022,0.03
176312103,Sticker,Sticker | apEX | Antwerp 2022,0.03
176312345,Sticker,Sticker | tiziaN (Glitter) | Antwerp 2022,0.04
176312097,Sticker,Sticker | Techno4K | Antwerp 2022,0.03
176312242,Sticker,Sticker | dycha (Glitter) | Antwerp 2022,0.05
176312073,Sticker,Sticker | broky | Antwerp 2022,0.03
176312432,Sticker,Sticker | Spinx (Glitter) | Antwerp 2022,0.05
176312388,Sticker,Sticker | rigoN (Holo) | Antwerp 2022,0.63
176312263,Sticker,Sticker | electronic | Antwerp 2022,0.03
176312142,Sticker,Sticker | Boombl4 | Antwerp 2022,0.03
176312111,Sticker,Sticker | Spinx | Antwerp 2022,0.03
176312239,Sticker,Sticker | maden (Glitter) | Antwerp 2022,0.08
176312087,Sticker,Sticker | chelo | Antwerp 2022,0.03
176312365,Sticker,Sticker | drop | Antwerp 2022,0.03
176312044,Sticker,Sticker | Zyphon | Antwerp 2022,0.03
176312083,Sticker,Sticker | G2 Esports | Antwerp 2022,0.08
176312360,Sticker,Sticker | m0NESY (Holo) | Antwerp 2022,36.36
176312072,Sticker,Sticker | Team Spirit (Glitter) | Antwerp 2022,1.09
176312069,Sticker,Sticker | Astralis | Antwerp 2022,0.07
176312244,Sticker,Sticker | forZe eSports (Holo) | Antwerp 2022,1.1
176312596,Sticker,Sticker | HooXi (Gold) | Antwerp 2022,47.64
176312510,Sticker,Sticker | arT (Gold) | Antwerp 2022,17.34
176312176,Sticker,Sticker | juanflatroo | Antwerp 2022,0.03
176312223,Sticker,Sticker | YEKINDAR (Glitter) | Antwerp 2022,0.23
176312331,Sticker,Sticker | Cloud9 (Gold) | Antwerp 2022,18.92
176312031,Sticker,Sticker | Complexity Gaming | Antwerp 2022,0.05
176312193,Sticker,Sticker | magixx | Antwerp 2022,0.03
176312205,Sticker,Sticker | stavn | Antwerp 2022,0.03
176312167,Sticker,Sticker | junior | Antwerp 2022,0.03
176312323,Sticker,Sticker | sico | Antwerp 2022,0.03
176312370,Sticker,Sticker | huNter (Glitter) | Antwerp 2022,0.14
176312221,Sticker,Sticker | zorte | Antwerp 2022,0.03
176312238,Sticker,Sticker | Ninjas in Pyjamas (Holo) | Antwerp 2022,1.31
176312296,Sticker,Sticker | apEX (Glitter) | Antwerp 2022,0.14
176312182,Sticker,Sticker | dycha | Antwerp 2022,0.03
176312594,Sticker,Sticker | Spinx (Holo) | Antwerp 2022,2.95
176312265,Sticker,Sticker | YEKINDAR | Antwerp 2022,0.03
176312082,Sticker,Sticker | nin9 | Antwerp 2022,0.03
176312321,Sticker,Sticker | Snappi (Glitter) | Antwerp 2022,0.06
176312246,Sticker,Sticker | roeJ | Antwerp 2022,0.03
176312122,Sticker,Sticker | BIG (Holo) | Antwerp 2022,1.0
176312098,Sticker,Sticker | Vitality | Antwerp 2022,0.03
176312303,Sticker,Sticker | maden | Antwerp 2022,0.03
176312190,Sticker,Sticker | ZywOo | Antwerp 2022,0.05
176312060,Sticker,Sticker | JT | Antwerp 2022,0.03
176312063,Sticker,Sticker | Team Spirit | Antwerp 2022,0.03
176312295,Sticker,Sticker | FURIA (Gold) | Antwerp 2022,10.24
176312086,Sticker,Sticker | MIBR (Glitter) | Antwerp 2022,0.17
176312276,Sticker,Sticker | luken (Glitter) | Antwerp 2022,0.18
176312236,Sticker,Sticker | Jame | Antwerp 2022,0.03
176312120,Sticker,Sticker | es3tag | Antwerp 2022,0.03
176312245,Sticker,Sticker | SENER1 | Antwerp 2022,0.03
176312250,Sticker,Sticker | Perfecto (Glitter) | Antwerp 2022,0.07
176312326,Sticker,Sticker | arT | Antwerp 2022,0.03
176312300,Sticker,Sticker | exit (Glitter) | Antwerp 2022,0.1
176312261,Sticker,Sticker | cadiaN | Antwerp 2022,0.03
176312213,Sticker,Sticker | nafany | Antwerp 2022,0.03
176312399,Sticker,Sticker | hampus (Glitter) | Antwerp 2022,0.07
176312185,Sticker,Sticker | Plopski (Glitter) | Antwerp 2022,0.04
176312175,Sticker,Sticker | Boombl4 (Glitter) | Antwerp 2022,0.08
176312215,Sticker,Sticker | 9z Team (Gold) | Antwerp 2022,14.67
176312230,Sticker,Sticker | FL1T | Antwerp 2022,0.03
176312284,Sticker,Sticker | zorte (Glitter) | Antwerp 2022,0.07
176312275,Sticker,Sticker | Xyp9x (Holo) | Antwerp 2022,4.61
176312369,Sticker,Sticker | Copenhagen Flames (Gold) | Antwerp 2022,12.62
176312347,Sticker,Sticker | es3tag (Glitter) | Antwerp 2022,0.05
176312536,Sticker,Sticker | XANTARES (Gold) | Antwerp 2022,22.86
176312438,Sticker,Sticker | maden (Holo) | Antwerp 2022,3.93
176312204,Sticker,Sticker | Renegades (Gold) | Antwerp 2022,3.28
176312177,Sticker,Sticker | rox (Glitter) | Antwerp 2022,2.57
176312600,Sticker,Sticker | dycha (Gold) | Antwerp 2022,6.02
176312569,Sticker,Sticker | Aleksib (Gold) | Antwerp 2022,8.15
176312556,Sticker,Sticker | Farlig (Holo) | Antwerp 2022,0.87
176312464,Sticker,Sticker | chopper (Gold) | Antwerp 2022,6.67
176312498,Sticker,Sticker | SENER1 (Gold) | Antwerp 2022,3.83
176312316,Sticker,Sticker | BIG (Gold) | Antwerp 2022,4.08
176312441,Sticker,Sticker | syrsoN (Holo) | Antwerp 2022,1.1
176312514,Sticker,Sticker | Patsi (Holo) | Antwerp 2022,2.82
176312371,Sticker,Sticker | TeSeS (Gold) | Antwerp 2022,4.12
176312251,Sticker,Sticker | Twistzz (Gold) | Antwerp 2022,61.54
176312525,Sticker,Sticker | Xyp9x (Gold) | Antwerp 2022,9.81
176312110,Sticker,Sticker | rox (Holo) | Antwerp 2022,115.51
176312080,Sticker,Sticker | luken | Antwerp 2022,0.03
176312397,Sticker,Sticker | k0nfig (Glitter) | Antwerp 2022,0.07
176312291,Sticker,Sticker | syrsoN | Antwerp 2022,0.03
176312471,Sticker,Sticker | floppy (Glitter) | Antwerp 2022,0.09
176312530,Sticker,Sticker | floppy (Gold) | Antwerp 2022,8.11
176312492,Sticker,Sticker | Spinx (Gold) | Antwerp 2022,7.9
176312480,Sticker,Sticker | Zyphon (Gold) | Antwerp 2022,6.38
176312463,Sticker,Sticker | huNter (Holo) | Antwerp 2022,5.45
176312395,Sticker,Sticker | JaCkz (Glitter) | Antwerp 2022,0.07
176312285,Sticker,Sticker | VINI | Antwerp 2022,0.11
176312040,Sticker,Sticker | PGL | Antwerp 2022,0.03
176312228,Sticker,Sticker | tiziaN | Antwerp 2022,0.03
176312387,Sticker,Sticker | gla1ve (Glitter) | Antwerp 2022,0.06
176312197,Sticker,Sticker | Norwi (Glitter) | Antwerp 2022,0.06
176312214,Sticker,Sticker | XANTARES | Antwerp 2022,0.04
176312314,Sticker,Sticker | Heroic (Holo) | Antwerp 2022,2.94
176312052,Sticker,Sticker | ENCE (Glitter) | Antwerp 2022,0.16
176312192,Sticker,Sticker | Patsi | Antwerp 2022,0.03
176312499,Sticker,Sticker | Tuurtle (Gold) | Antwerp 2022,4.01
176312424,Sticker,Sticker | magixx (Holo) | Antwerp 2022,2.5
176312417,Sticker,Sticker | misutaaa (Gold) | Antwerp 2022,4.6
176312475,Sticker,Sticker | Brollan (Gold) | Antwerp 2022,4.83
176312576,Sticker,Sticker | Krimbo (Gold) | Antwerp 2022,5.94
176312551,Sticker,Sticker | imoRR (Gold) | Antwerp 2022,5.79
176312342,Sticker,Sticker | rigoN | Antwerp 2022,0.03
176312343,Sticker,Sticker | huNter | Antwerp 2022,0.03
176312420,Sticker,Sticker | roeJ (Gold) | Antwerp 2022,6.23
176312252,Sticker,Sticker | KSCERATO (Glitter) | Antwerp 2022,0.13
176312330,Sticker,Sticker | Astralis (Holo) | Antwerp 2022,4.28
176312264,Sticker,Sticker | misutaaa (Glitter) | Antwerp 2022,0.04
176312257,Sticker,Sticker | rigoN (Glitter) | Antwerp 2022,0.03
176312425,Sticker,Sticker | hades (Holo) | Antwerp 2022,2.45
176312277,Sticker,Sticker | imoRR (Holo) | Antwerp 2022,1.06
176312572,Sticker,Sticker | stavn (Gold) | Antwerp 2022,5.86
176312222,Sticker,Sticker | b1t | Antwerp 2022,0.03
176312520,Sticker,Sticker | karrigan (Gold) | Antwerp 2022,16.75
176313498,Sticker,Antwerp 2022 Legends Autograph Capsule,0.53
176313500,Sticker,Antwerp 2022 Challengers Autograph Capsule,0.57
176313497,Sticker,Antwerp 2022 Contenders Sticker Capsule,0.53
176313496,Sticker,Antwerp 2022 Challengers Sticker Capsule,0.53
176313494,Sticker,Antwerp 2022 Legends Sticker Capsule,0.86
176313501,Sticker,Antwerp 2022 Contenders Autograph Capsule,0.52
176315244,Sticker,"Sticker | rain (Gold, Champion) | Antwerp 2022",12.84
176315241,Sticker,"Sticker | rain (Holo, Champion) | Antwerp 2022",1.64
176315226,Sticker,"Sticker | rain (Glitter, Champion) | Antwerp 2022",0.11
176315233,Sticker,"Sticker | broky (Holo, Champion) | Antwerp 2022",1.42
176315228,Sticker,Sticker | rain (Champion) | Antwerp 2022,0.03
176315229,Sticker,"Sticker | broky (Glitter, Champion) | Antwerp 2022",0.08
176315236,Sticker,"Sticker | karrigan (Glitter, Champion) | Antwerp 2022",0.1
176315234,Sticker,"Sticker | Twistzz (Glitter, Champion) | Antwerp 2022",0.29
176315232,Sticker,Sticker | broky (Champion) | Antwerp 2022,0.03
176315240,Sticker,"Sticker | Twistzz (Gold, Champion) | Antwerp 2022",30.55
176315242,Sticker,"Sticker | ropz (Holo, Champion) | Antwerp 2022",1.9
176315243,Sticker,"Sticker | karrigan (Gold, Champion) | Antwerp 2022",12.34
176315235,Sticker,"Sticker | Twistzz (Holo, Champion) | Antwerp 2022",2.39
176315238,Sticker,"Sticker | ropz (Gold, Champion) | Antwerp 2022",15.57
176315227,Sticker,"Sticker | ropz (Glitter, Champion) | Antwerp 2022",0.16
176315239,Sticker,"Sticker | broky (Gold, Champion) | Antwerp 2022",9.8
176315231,Sticker,Sticker | ropz (Champion) | Antwerp 2022,0.03
176315237,Sticker,"Sticker | karrigan (Holo, Champion) | Antwerp 2022",1.27
176315225,Sticker,Sticker | karrigan (Champion) | Antwerp 2022,0.03
176315230,Sticker,Sticker | Twistzz (Champion) | Antwerp 2022,0.03
176327035,Sticker,Sticker | Press Start,0.05
176327077,Sticker,Sticker | Baby Howl,0.96
176327068,Sticker,Sticker | Agent Select,0.03
176327079,Sticker,Sticker | Dreams And Mimics,0.03
176327070,Sticker,Sticker | Good Versus Evil,0.13
176327088,Sticker,Sticker | Baby Cerberus,0.1
176327061,Sticker,Sticker | Monster,0.04
176327044,Sticker,Sticker | Laser Beam,0.05
176327081,Sticker,Sticker | Romanov's Fire (Foil),0.86
176327062,Sticker,Sticker | Pain Train (Holo),0.39
176327071,Sticker,Sticker | Co Co Co,0.08
176327076,Sticker,Sticker | Rush More,0.05
176327085,Sticker,Sticker | Clicking Heads,0.05
176327074,Sticker,Sticker | Get Smoked (Holo),0.74
176327065,Sticker,Sticker | Endless Cycle,0.03
176327057,Sticker,Sticker | Exo Jumper,0.05
176327096,Sticker,Sticker | TV Installation (Lenticular),5.25
176327036,Sticker,Sticker | GO,0.12
176327046,Sticker,Sticker | This Is Fine (H),0.04
176327058,Sticker,Sticker | Conspiracy Club (Holo),0.71
176327083,Sticker,Sticker | Pure Malt (Foil),0.74
176327049,Sticker,Sticker | Choose Wisely,0.03
176327037,Sticker,Sticker | Arms Race,0.03
176327087,Sticker,Sticker | Booth,0.03
176327055,Sticker,Sticker | Dragon's Keep,0.08
176327091,Sticker,Sticker | Leaving The Station (Holo),9.71
176327050,Sticker,Sticker | Showdown (Foil),7.77
176327064,Sticker,Sticker | Blue Gem (Glitter),8.0
176327073,Sticker,Sticker | Kawaii T (Holo),3.82
176327053,Sticker,Sticker | Kawaii CT (Holo),3.41
176327090,Sticker,Sticker | Magic Rush Ball (Lenticular),26.36
176327056,Sticker,Sticker | Approaching Site (Foil),1.56
176327042,Sticker,Sticker | Green's Problem,0.16
176327039,Sticker,Sticker | Baby Medusa,0.43
176327097,Sticker,Sticker | Global TV (Lenticular),7.29
176327069,Sticker,Sticker | Baby Lore,0.54
176327047,Sticker,Sticker | Vertigo's Hero (Holo),0.55
176327093,Sticker,Sticker | Dust FA (Foil),5.72
176327048,Sticker,Sticker | Cbbl (Holo),1.29
176327094,Sticker,Sticker | DJ Safecracker (Lenticular),3.95
176327089,Sticker,Sticker | Ten Years (Foil),0.77
176327066,Sticker,Sticker | Call Your Flashes,0.14
176327045,Sticker,Sticker | Go Boom (Glitter),0.45
176327080,Sticker,Sticker | Zeusception (Holo),0.65
176327075,Sticker,Sticker | Noble Steed,0.03
176327078,Sticker,Sticker | Cursed Penmanship,0.11
176327051,Sticker,Sticker | Save Me,0.03
176327084,Sticker,Sticker | Chicken Whisperer,0.03
176327043,Sticker,Sticker | Overpass Diorama (Foil),0.31
176327060,Sticker,Sticker | C-S On The Go,0.03
176327092,Sticker,Sticker | Freeze (Lenticular),1.7
176327038,Sticker,Sticker | Beaky Decade,0.03
176327072,Sticker,Sticker | Good Sports,0.03
176327040,Sticker,Sticker | TV On Mirage,0.03
176327099,Sticker,Sticker | Skin Lover (Lenticular),1.67
176327041,Sticker,Sticker | Defuse It (Holo),0.35
176327086,Sticker,Sticker | Zeused,0.28
176327054,Sticker,Sticker | Baby Fire Serpent,0.1
176327067,Sticker,Sticker | Free Range,0.03
176327034,Sticker,Sticker | Not For Resale,0.03
176327059,Sticker,Sticker | Ace Clutch Co. (Holo),0.78
176327052,Sticker,Sticker | Dragon Tale,0.32
176327082,Sticker,Sticker | Shifty Tactics,0.17
176327095,Sticker,Sticker | In The Fire (Foil),1.09
176327063,Sticker,Sticker | B-Day,0.03
176328119,Sticker,10 Year Birthday Sticker Capsule,1.0
176339606,Sticker,Sticker | juanflatroo | Rio 2022,0.03
176339701,Sticker,Sticker | Jame | Rio 2022,0.03
176339826,Sticker,Sticker | NEOFRAG (Glitter) | Rio 2022,0.07
176339571,Sticker,Sticker | YEKINDAR | Rio 2022,0.03
176339924,Sticker,Sticker | chopper (Holo) | Rio 2022,1.02
176339697,Sticker,Sticker | es3tag (Glitter) | Rio 2022,0.4
176339767,Sticker,Sticker | karrigan (Glitter) | Rio 2022,0.2
176339617,Sticker,Sticker | ropz | Rio 2022,0.04
176339764,Sticker,Sticker | arT (Glitter) | Rio 2022,0.8
176339489,Sticker,Sticker | IEM | Rio 2022,0.03
176339593,Sticker,Sticker | Bad News Eagles (Glitter) | Rio 2022,0.14
176339515,Sticker,Sticker | IEM (Holo) | Rio 2022,0.41
176339500,Sticker,Sticker | FURIA (Glitter) | Rio 2022,0.31
176339741,Sticker,Sticker | dav1deuS | Rio 2022,0.03
176339688,Sticker,Sticker | boltz | Rio 2022,0.03
176339598,Sticker,Sticker | 9z Team (Holo) | Rio 2022,3.5
176339482,Sticker,Sticker | Heroic (Glitter) | Rio 2022,0.19
176339525,Sticker,Sticker | Heroic (Holo) | Rio 2022,2.28
176339966,Sticker,Sticker | NEOFRAG (Holo) | Rio 2022,1.03
176339715,Sticker,Sticker | ENCE (Gold) | Rio 2022,7.3
176339740,Sticker,Sticker | GamerLegion (Holo) | Rio 2022,1.08
176339602,Sticker,Sticker | FalleN | Rio 2022,0.31
176339483,Sticker,Sticker | Sprout Esports | Rio 2022,0.03
176339559,Sticker,Sticker | Cloud9 | Rio 2022,0.07
176339899,Sticker,Sticker | nafany | Rio 2022,0.03
176339746,Sticker,Sticker | S1ren (Glitter) | Rio 2022,0.07
176339830,Sticker,Sticker | frozen (Glitter) | Rio 2022,0.12
176339766,Sticker,Sticker | roeJ (Glitter) | Rio 2022,0.09
176339675,Sticker,Sticker | frozen | Rio 2022,0.04
176339933,Sticker,Sticker | autimatic (Glitter) | Rio 2022,0.08
176339674,Sticker,Sticker | Hobbit (Glitter) | Rio 2022,0.2
176340040,Sticker,Sticker | EliGE | Rio 2022,0.03
176339545,Sticker,Sticker | nitr0 (Glitter) | Rio 2022,0.07
176339718,Sticker,Sticker | KRIMZ | Rio 2022,0.03
176339743,Sticker,Sticker | interz | Rio 2022,0.03
176339618,Sticker,Sticker | es3tag | Rio 2022,0.04
176339531,Sticker,Sticker | NAF | Rio 2022,0.03
176339486,Sticker,Sticker | Team Liquid | Rio 2022,0.03
176339537,Sticker,Sticker | IEM (Gold) | Rio 2022,2.62
176339917,Sticker,Sticker | IHC Esports (Gold) | Rio 2022,7.97
176339534,Sticker,Sticker | ZywOo | Rio 2022,0.15
176339757,Sticker,Sticker | arT | Rio 2022,0.04
176339856,Sticker,Sticker | TRY (Holo) | Rio 2022,2.51
176339623,Sticker,Sticker | Grayhound Gaming (Holo) | Rio 2022,0.59
176339792,Sticker,Sticker | fer | Rio 2022,0.03
176339656,Sticker,Sticker | Bad News Eagles (Holo) | Rio 2022,1.58
176339603,Sticker,Sticker | Outsiders (Glitter) | Rio 2022,0.39
176339479,Sticker,Sticker | ENCE | Rio 2022,0.03
176339610,Sticker,Sticker | 9z Team (Glitter) | Rio 2022,0.37
176339512,Sticker,Sticker | Bad News Eagles | Rio 2022,0.03
176339480,Sticker,Sticker | Team Spirit | Rio 2022,0.03
176339478,Sticker,Sticker | Ninjas in Pyjamas | Rio 2022,0.03
176339791,Sticker,Sticker | xertioN | Rio 2022,0.03
176339510,Sticker,Sticker | GamerLegion | Rio 2022,0.03
176339625,Sticker,Sticker | Vitality (Holo) | Rio 2022,1.55
176339696,Sticker,Sticker | broky (Holo) | Rio 2022,2.5
176339756,Sticker,Sticker | refrezh (Glitter) | Rio 2022,0.06
176339597,Sticker,Sticker | slaxz- | Rio 2022,0.03
176339514,Sticker,Sticker | Patsi | Rio 2022,0.03
176339554,Sticker,Sticker | TeSeS (Glitter) | Rio 2022,0.07
176339732,Sticker,Sticker | latto | Rio 2022,0.03
176339562,Sticker,Sticker | stavn (Glitter) | Rio 2022,0.07
176339543,Sticker,Sticker | Imperial Esports (Glitter) | Rio 2022,0.37
176339578,Sticker,Sticker | Cloud9 (Glitter) | Rio 2022,0.88
176339506,Sticker,Sticker | 00 Nation | Rio 2022,0.26
176339565,Sticker,Sticker | MOUZ (Glitter) | Rio 2022,0.58
176339530,Sticker,Sticker | Natus Vincere (Glitter) | Rio 2022,0.39
176339594,Sticker,Sticker | Sprout Esports (Gold) | Rio 2022,7.9
176339965,Sticker,Sticker | slaxz- (Gold) | Rio 2022,4.63
176339705,Sticker,Sticker | FURIA (Holo) | Rio 2022,2.58
176339695,Sticker,Sticker | Fnatic (Holo) | Rio 2022,1.8
176339527,Sticker,Sticker | s1mple | Rio 2022,0.29
176339553,Sticker,Sticker | Fnatic | Rio 2022,0.03
176339528,Sticker,Sticker | Ninjas in Pyjamas (Glitter) | Rio 2022,0.13
176339834,Sticker,Sticker | ZywOo (Glitter) | Rio 2022,1.38
176339487,Sticker,Sticker | Outsiders | Rio 2022,0.06
176339587,Sticker,Sticker | Aleksib | Rio 2022,0.03
176339738,Sticker,Sticker | OG (Glitter) | Rio 2022,0.16
176339781,Sticker,Sticker | dupreeh (Glitter) | Rio 2022,0.15
176339761,Sticker,Sticker | electronic (Glitter) | Rio 2022,0.16
176339737,Sticker,Sticker | yuurih | Rio 2022,0.03
176339652,Sticker,Sticker | dumau | Rio 2022,0.03
176339802,Sticker,Sticker | stavn (Holo) | Rio 2022,2.16
176339769,Sticker,Sticker | juanflatroo (Glitter) | Rio 2022,0.06
176339505,Sticker,Sticker | SENER1 | Rio 2022,0.03
176339522,Sticker,Sticker | Dycha | Rio 2022,0.03
176339733,Sticker,Sticker | drop | Rio 2022,0.03
176339533,Sticker,Sticker | NAF (Glitter) | Rio 2022,0.09
176339918,Sticker,Sticker | acoR (Glitter) | Rio 2022,0.12
176339794,Sticker,Sticker | dgt (Glitter) | Rio 2022,0.07
176339964,Sticker,Sticker | SENER1 (Glitter) | Rio 2022,0.07
176339583,Sticker,Sticker | cadiaN | Rio 2022,0.03
176339752,Sticker,Sticker | magixx (Glitter) | Rio 2022,0.06
176339850,Sticker,Sticker | Spinx (Glitter) | Rio 2022,0.17
176339893,Sticker,Sticker | aliStair (Glitter) | Rio 2022,0.07
176339507,Sticker,Sticker | Staehr | Rio 2022,0.03
176339814,Sticker,Sticker | F1KU | Rio 2022,0.03
176339615,Sticker,Sticker | Twistzz | Rio 2022,0.04
176339635,Sticker,Sticker | FL1T | Rio 2022,0.03
176339567,Sticker,Sticker | Brollan | Rio 2022,0.03
176339568,Sticker,Sticker | dupreeh | Rio 2022,0.03
176339612,Sticker,Sticker | INS | Rio 2022,0.07
176339566,Sticker,Sticker | Zyphon | Rio 2022,0.03
176339538,Sticker,Sticker | TeSeS | Rio 2022,0.03
176339632,Sticker,Sticker | Snappi | Rio 2022,0.03
176339654,Sticker,Sticker | Liazz | Rio 2022,0.03
176339638,Sticker,Sticker | rain (Glitter) | Rio 2022,0.24
176339824,Sticker,Sticker | neaLaN (Holo) | Rio 2022,0.82
176339772,Sticker,Sticker | Ax1Le | Rio 2022,0.05
176340107,Sticker,Sticker | EliGE (Glitter) | Rio 2022,0.08
176339502,Sticker,Sticker | chopper (Glitter) | Rio 2022,0.07
176339774,Sticker,Sticker | Aleksib (Glitter) | Rio 2022,0.08
176339778,Sticker,Sticker | coldzera | Rio 2022,0.06
176339573,Sticker,Sticker | SunPayus (Glitter) | Rio 2022,0.08
176339575,Sticker,Sticker | b1t (Glitter) | Rio 2022,0.25
176339493,Sticker,Sticker | Grayhound Gaming (Glitter) | Rio 2022,0.08
176339671,Sticker,Sticker | IHC Esports (Glitter) | Rio 2022,0.12
176339643,Sticker,Sticker | VINI | Rio 2022,0.09
176339716,Sticker,Sticker | nitr0 (Holo) | Rio 2022,1.36
176339551,Sticker,Sticker | dexter | Rio 2022,0.07
176339832,Sticker,Sticker | nexa (Glitter) | Rio 2022,0.42
176339692,Sticker,Sticker | interz (Holo) | Rio 2022,1.98
176339629,Sticker,Sticker | saffee | Rio 2022,0.03
176339823,Sticker,Sticker | broky (Glitter) | Rio 2022,0.1
176339557,Sticker,Sticker | Twistzz (Glitter) | Rio 2022,0.4
176339703,Sticker,Sticker | YEKINDAR (Glitter) | Rio 2022,0.11
176339663,Sticker,Sticker | KSCERATO (Glitter) | Rio 2022,0.19
176339580,Sticker,Sticker | sdy | Rio 2022,0.03
176339854,Sticker,Sticker | NQZ | Rio 2022,0.33
176340004,Sticker,Sticker | nicoodoz (Holo) | Rio 2022,1.1
176339607,Sticker,Sticker | BIG (Glitter) | Rio 2022,0.1
176339590,Sticker,Sticker | max | Rio 2022,0.06
176339492,Sticker,Sticker | Heroic | Rio 2022,0.03
176339511,Sticker,Sticker | b1t | Rio 2022,0.03
176339574,Sticker,Sticker | Team Spirit (Holo) | Rio 2022,1.78
176339637,Sticker,Sticker | faveN (Glitter) | Rio 2022,0.07
176339513,Sticker,Sticker | Team Liquid (Holo) | Rio 2022,2.19
176339518,Sticker,Sticker | Fnatic (Glitter) | Rio 2022,0.21
176339491,Sticker,Sticker | Team Liquid (Gold) | Rio 2022,11.34
176339803,Sticker,Sticker | b1t (Holo) | Rio 2022,5.24
176339609,Sticker,Sticker | 9z Team | Rio 2022,0.03
176339484,Sticker,Sticker | IEM (Glitter) | Rio 2022,0.06
176339682,Sticker,Sticker | nexa | Rio 2022,0.08
176339608,Sticker,Sticker | GamerLegion (Glitter) | Rio 2022,0.13
176339907,Sticker,Sticker | VINI (Glitter) | Rio 2022,0.57
176339684,Sticker,Sticker | lauNX | Rio 2022,0.03
176339550,Sticker,Sticker | rigoN (Glitter) | Rio 2022,0.07
176339722,Sticker,Sticker | TACO (Glitter) | Rio 2022,0.13
176339699,Sticker,Sticker | Evil Geniuses (Holo) | Rio 2022,0.78
176339591,Sticker,Sticker | KSCERATO | Rio 2022,0.03
176339520,Sticker,Sticker | Grayhound Gaming | Rio 2022,0.03
176339524,Sticker,Sticker | jabbi | Rio 2022,0.03
176339898,Sticker,Sticker | dav1deuS (Glitter) | Rio 2022,0.09
176339504,Sticker,Sticker | sinnopsyy | Rio 2022,0.03
176339631,Sticker,Sticker | isak | Rio 2022,0.03
176339584,Sticker,Sticker | acoR | Rio 2022,0.03
176339641,Sticker,Sticker | siuhy | Rio 2022,0.03
176339576,Sticker,Sticker | w0nderful | Rio 2022,0.03
176339698,Sticker,Sticker | dgt | Rio 2022,0.03
176339816,Sticker,Sticker | Brollan (Glitter) | Rio 2022,0.07
176339728,Sticker,Sticker | CeRq | Rio 2022,0.03
176339667,Sticker,Sticker | nicoodoz | Rio 2022,0.03
176339855,Sticker,Sticker | Zyphon (Glitter) | Rio 2022,0.06
176339585,Sticker,Sticker | v4lde | Rio 2022,0.03
176339727,Sticker,Sticker | qikert | Rio 2022,0.03
176339560,Sticker,Sticker | HexT | Rio 2022,0.03
176339589,Sticker,Sticker | Perfecto | Rio 2022,0.03
176339668,Sticker,Sticker | apEX | Rio 2022,0.03
176339723,Sticker,Sticker | jabbi (Glitter) | Rio 2022,0.12
176339711,Sticker,Sticker | v4lde (Glitter) | Rio 2022,0.07
176339708,Sticker,Sticker | stavn | Rio 2022,0.03
176339720,Sticker,Sticker | Krimbo | Rio 2022,0.03
176339670,Sticker,Sticker | sk0R | Rio 2022,0.03
176339621,Sticker,Sticker | magixx | Rio 2022,0.03
176339662,Sticker,Sticker | S1ren | Rio 2022,0.03
176339790,Sticker,Sticker | Dycha (Glitter) | Rio 2022,0.07
176339875,Sticker,Sticker | F1KU (Glitter) | Rio 2022,0.07
176339714,Sticker,Sticker | neaLaN | Rio 2022,0.03
176339523,Sticker,Sticker | maden | Rio 2022,0.03
176339869,Sticker,Sticker | tabseN | Rio 2022,0.03
176339604,Sticker,Sticker | slaxz- (Glitter) | Rio 2022,0.06
176339677,Sticker,Sticker | Magisk | Rio 2022,0.03
176339561,Sticker,Sticker | vexite | Rio 2022,0.03
176339552,Sticker,Sticker | REZ | Rio 2022,0.03
176339570,Sticker,Sticker | Keoz | Rio 2022,0.03
176339842,Sticker,Sticker | Sico | Rio 2022,0.03
176339569,Sticker,Sticker | autimatic | Rio 2022,0.03
176339658,Sticker,Sticker | Techno4K | Rio 2022,0.03
176339678,Sticker,Sticker | JDC | Rio 2022,0.03
176339596,Sticker,Sticker | Snappi (Glitter) | Rio 2022,0.07
176339683,Sticker,Sticker | FASHR | Rio 2022,0.03
176339700,Sticker,Sticker | ANNIHILATION | Rio 2022,0.03
176339582,Sticker,Sticker | mezii | Rio 2022,0.03
176339572,Sticker,Sticker | hampus | Rio 2022,0.03
176339962,Sticker,Sticker | interz (Glitter) | Rio 2022,0.07
176339521,Sticker,Sticker | hampus (Glitter) | Rio 2022,0.07
176339616,Sticker,Sticker | Spinx | Rio 2022,0.03
176339759,Sticker,Sticker | aliStair | Rio 2022,0.03
