itemID,itemType,itemMarketName,medianPrice
175880288,Agent,UMP-45 | Scaffold (Well-Worn),1.12
175880324,Agent,AK-47 | Bloodsport (Field-Tested),99.32
175880331,Agent,StatTrak™ Desert Eagle | Oxide Blaze (Minimal Wear),1.62
175880336,Agent,StatTrak™ P250 | Ripple (Minimal Wear),0.53
175880317,Agent,StatTrak™ SCAR-20 | Blueprint (Field-Tested),0.32
175880310,Agent,StatTrak™ Sawed-Off | Zander (Field-Tested),0.32
175880311,Agent,MAC-10 | Last Dive (Field-Tested),1.19
175880313,Agent,StatTrak™ MAC-10 | Last Dive (Factory New),5.92
175880349,Agent,StatTrak™ USP-S | Neo-Noir (Field-Tested),52.2
175880353,Agent,UMP-45 | Scaffold (Battle-Scarred),1.0
175880347,Agent,StatTrak™ PP-Bizon | Jungle Slipstream (Field-Tested),0.32
175880338,Agent,M4A1-S | Decimator (Factory New),34.64
175880340,Agent,StatTrak™ Five-SeveN | Capillary (Minimal Wear),0.57
175880364,Agent,Five-SeveN | Capillary (Well-Worn),0.14
175880372,Agent,AK-47 | Bloodsport (Minimal Wear),117.18
175880386,Agent,AWP | Fever Dream (Minimal Wear),11.08
175880387,Agent,StatTrak™ P250 | Ripple (Battle-Scarred),0.39
175880359,Agent,StatTrak™ P250 | Ripple (Factory New),0.92
175880361,Agent,StatTrak™ MP7 | Akoben (Minimal Wear),0.52
175880362,Agent,StatTrak™ M4A1-S | Decimator (Field-Tested),27.57
175880382,Agent,StatTrak™ CZ75-Auto | Xiangliu (Factory New),33.42
175880383,Agent,Galil AR | Crimson Tsunami (Battle-Scarred),1.27
157574709,Agent,★ M9 Bayonet | Autotronic (Well-Worn),825.99
9770120,Agent,★ StatTrak™ M9 Bayonet | Boreal Forest (Well-Worn),320.36
175880385,Agent,MP7 | Akoben (Well-Worn),0.13
175880363,Agent,M4A1-S | Decimator (Minimal Wear),17.89
175880388,Agent,StatTrak™ Galil AR | Crimson Tsunami (Minimal Wear),4.0
175880393,Agent,StatTrak™ PP-Bizon | Jungle Slipstream (Minimal Wear),0.51
175880394,Agent,StatTrak™ Galil AR | Crimson Tsunami (Factory New),6.9
175880396,Agent,USP-S | Neo-Noir (Factory New),51.18
175880397,Agent,Galil AR | Crimson Tsunami (Well-Worn),1.24
175880399,Agent,XM1014 | Seasons (Battle-Scarred),1.12
175880373,Agent,PP-Bizon | Jungle Slipstream (Battle-Scarred),0.18
175880375,Agent,StatTrak™ SCAR-20 | Blueprint (Battle-Scarred),0.2
175880376,Agent,StatTrak™ UMP-45 | Scaffold (Field-Tested),2.27
175880377,Agent,MAC-10 | Last Dive (Battle-Scarred),1.03
175880378,Agent,StatTrak™ Five-SeveN | Capillary (Battle-Scarred),0.21
175880379,Agent,StatTrak™ AWP | Fever Dream (Field-Tested),17.31
175880380,Agent,P250 | Ripple (Well-Worn),0.13
175880381,Agent,StatTrak™ PP-Bizon | Jungle Slipstream (Well-Worn),0.31
175880365,Agent,StatTrak™ XM1014 | Seasons (Battle-Scarred),2.16
175880366,Agent,StatTrak™ Desert Eagle | Oxide Blaze (Battle-Scarred),1.96
175880368,Agent,XM1014 | Seasons (Well-Worn),1.15
175880369,Agent,M249 | Emerald Poison Dart (Well-Worn),1.13
175880371,Agent,StatTrak™ Galil AR | Crimson Tsunami (Battle-Scarred),2.17
175880341,Agent,StatTrak™ XM1014 | Seasons (Field-Tested),2.39
175880343,Agent,StatTrak™ M249 | Emerald Poison Dart (Minimal Wear),3.3
175880348,Agent,StatTrak™ Five-SeveN | Capillary (Field-Tested),0.32
175880346,Agent,StatTrak™ Sawed-Off | Zander (Battle-Scarred),0.18
175880354,Agent,StatTrak™ CZ75-Auto | Xiangliu (Field-Tested),16.13
175880358,Agent,StatTrak™ UMP-45 | Scaffold (Well-Worn),2.05
175880352,Agent,USP-S | Neo-Noir (Minimal Wear),30.65
175880315,Agent,MAC-10 | Last Dive (Factory New),2.49
175880304,Agent,StatTrak™ MP7 | Akoben (Battle-Scarred),0.23
175880302,Agent,CZ75-Auto | Xiangliu (Minimal Wear),10.62
175880337,Agent,StatTrak™ Sawed-Off | Zander (Well-Worn),0.19
175880335,Agent,P250 | Ripple (Battle-Scarred),0.15
175880332,Agent,PP-Bizon | Jungle Slipstream (Well-Worn),0.14
175880330,Agent,MAC-10 | Last Dive (Well-Worn),1.15
175880328,Agent,StatTrak™ Five-SeveN | Capillary (Factory New),1.19
175880322,Agent,StatTrak™ PP-Bizon | Jungle Slipstream (Factory New),0.92
175880323,Agent,StatTrak™ Sawed-Off | Zander (Minimal Wear),0.53
175880283,Agent,StatTrak™ P250 | Ripple (Field-Tested),0.32
175880344,Agent,StatTrak™ MP7 | Akoben (Factory New),0.88
175880400,Agent,USP-S | Neo-Noir (Battle-Scarred),12.77
2407872,Agent,Souvenir G3SG1 | Jungle Dashed (Factory New),120.72
175880407,Agent,Sawed-Off | Zander (Factory New),0.54
175880270,Agent,★ Falchion Knife | Rust Coat (Battle-Scarred),140.83
139833935,Agent,★ StatTrak™ Bowie Knife | Night (Battle-Scarred),117.7
9666816,Agent,★ StatTrak™ Bayonet | Case Hardened (Minimal Wear),484.54
157890384,Agent,★ StatTrak™ M9 Bayonet | Bright Water (Well-Worn),511.59
175880401,Agent,USP-S | Neo-Noir (Well-Worn),22.82
175880339,Agent,StatTrak™ SCAR-20 | Blueprint (Well-Worn),0.34
175880402,Agent,AWP | Fever Dream (Well-Worn),8.97
2434615,Agent,Souvenir SG 553 | Anodized Navy (Minimal Wear),50.02
159539623,Agent,★ StatTrak™ M9 Bayonet | Freehand (Battle-Scarred),179.54
175880342,Agent,M4A1-S | Decimator (Battle-Scarred),9.82
175880406,Agent,★ StatTrak™ Shadow Daggers | Ultraviolet (Field-Tested),103.89
175880405,Agent,StatTrak™ Desert Eagle | Oxide Blaze (Well-Worn),1.34
9755542,Agent,★ StatTrak™ Bayonet | Night (Well-Worn),216.98
175880409,Agent,M4A1-S | Decimator (Well-Worn),14.41
165778434,Agent,★ StatTrak™ Flip Knife | Lore (Battle-Scarred),306.18
175880403,Agent,StatTrak™ XM1014 | Seasons (Factory New),6.19
10435901,Agent,★ StatTrak™ Huntsman Knife | Crimson Web (Battle-Scarred),177.22
157485807,Agent,★ StatTrak™ Karambit | Black Laminate (Minimal Wear),945.9
175880430,Agent,StatTrak™ PP-Bizon | Jungle Slipstream (Battle-Scarred),0.32
84679796,Agent,StatTrak™ R8 Revolver | Fade (Well-Worn),23.0
175880392,Agent,StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),2.38
175880431,Agent,★ Butterfly Knife | Damascus Steel (Field-Tested),1022.5
175880438,Agent,CZ75-Auto | Xiangliu (Well-Worn),8.65
175880439,Agent,StatTrak™ CZ75-Auto | Xiangliu (Minimal Wear),23.36
175880448,Agent,★ Bowie Knife | Ultraviolet (Battle-Scarred),135.84
175880305,Agent,StatTrak™ MP7 | Akoben (Well-Worn),0.37
1322331,Agent,★ Karambit | Fade (Factory New),1750.0
160285105,Agent,★ StatTrak™ Bayonet | Autotronic (Battle-Scarred),505.92
175880416,Agent,StatTrak™ AWP | Fever Dream (Factory New),37.87
175880423,Agent,StatTrak™ M249 | Emerald Poison Dart (Factory New),5.94
163602342,Agent,★ StatTrak™ M9 Bayonet | Bright Water (Factory New),662.18
175880453,Agent,StatTrak™ P250 | Ripple (Well-Worn),0.33
2420901,Agent,Souvenir Dual Berettas | Cobalt Quartz (Factory New),40.32
175880404,Agent,USP-S | Neo-Noir (Field-Tested),20.79
175880463,Agent,★ Bowie Knife | Rust Coat (Battle-Scarred),147.33
175880469,Agent,StatTrak™ AWP | Fever Dream (Battle-Scarred),17.14
175880476,Agent,StatTrak™ XM1014 | Seasons (Well-Worn),2.33
175880426,Agent,StatTrak™ SCAR-20 | Blueprint (Factory New),2.04
175880428,Agent,StatTrak™ M4A1-S | Decimator (Minimal Wear),44.17
175880459,Agent,StatTrak™ AWP | Fever Dream (Minimal Wear),25.5
175880488,Agent,★ Shadow Daggers | Rust Coat (Battle-Scarred),114.26
175880412,Agent,StatTrak™ UMP-45 | Scaffold (Minimal Wear),3.47
175880417,Agent,StatTrak™ XM1014 | Seasons (Minimal Wear),3.57
175880418,Agent,AK-47 | Bloodsport (Factory New),156.45
175880327,Agent,StatTrak™ Five-SeveN | Capillary (Well-Worn),0.84
175880424,Agent,StatTrak™ AK-47 | Bloodsport (Field-Tested),219.65
175880411,Agent,AWP | Fever Dream (Battle-Scarred),8.32
175880360,Agent,StatTrak™ M249 | Emerald Poison Dart (Field-Tested),2.38
175880384,Agent,StatTrak™ UMP-45 | Scaffold (Battle-Scarred),1.97
175880472,Agent,StatTrak™ MAC-10 | Last Dive (Battle-Scarred),1.81
175880507,Agent,StatTrak™ M249 | Emerald Poison Dart (Well-Worn),1.88
175880512,Agent,★ Butterfly Knife | Rust Coat (Well-Worn),841.66
175880519,Agent,StatTrak™ USP-S | Neo-Noir (Minimal Wear),94.02
175880429,Agent,CZ75-Auto | Xiangliu (Battle-Scarred),7.38
175880550,Agent,★ Shadow Daggers | Marble Fade (Factory New),332.23
175880553,Agent,★ StatTrak™ Huntsman Knife | Rust Coat (Well-Worn),195.99
175880554,Agent,★ StatTrak™ Huntsman Knife | Ultraviolet (Field-Tested),144.76
32502175,Agent,★ StatTrak™ Gut Knife | Rust Coat (Well-Worn),124.13
175880558,Agent,StatTrak™ USP-S | Neo-Noir (Factory New),146.86
175880559,Agent,★ Huntsman Knife | Damascus Steel (Field-Tested),219.33
175880563,Agent,★ Falchion Knife | Tiger Tooth (Factory New),409.79
175880568,Agent,★ Shadow Daggers | Ultraviolet (Well-Worn),110.31
175880569,Agent,★ Shadow Daggers | Doppler (Factory New),373.05
175880570,Agent,★ Shadow Daggers | Damascus Steel (Field-Tested),146.02
175880481,Agent,StatTrak™ AK-47 | Bloodsport (Well-Worn),160.77
175880575,Agent,StatTrak™ Galil AR | Crimson Tsunami (Well-Worn),2.42
175880578,Agent,★ Butterfly Knife | Ultraviolet (Well-Worn),810.19
175880572,Agent,★ Butterfly Knife | Rust Coat (Battle-Scarred),899.89
175880573,Agent,★ Falchion Knife | Damascus Steel (Field-Tested),217.14
175880577,Agent,★ Huntsman Knife | Ultraviolet (Well-Worn),144.5
175880582,Agent,★ Huntsman Knife | Ultraviolet (Minimal Wear),266.06
175880583,Agent,★ Shadow Daggers | Ultraviolet (Field-Tested),133.31
175880584,Agent,★ Butterfly Knife | Damascus Steel (Factory New),1197.24
175880470,Agent,StatTrak™ AWP | Fever Dream (Well-Worn),23.9
175880586,Agent,StatTrak™ M4A1-S | Decimator (Battle-Scarred),22.64
175880595,Agent,★ Shadow Daggers | Damascus Steel (Factory New),168.08
175880596,Agent,StatTrak™ Sawed-Off | Zander (Factory New),1.42
175880603,Agent,StatTrak™ MAC-10 | Last Dive (Well-Worn),2.3
165843757,Agent,★ StatTrak™ Karambit | Freehand (Minimal Wear),730.96
175880627,Agent,StatTrak™ USP-S | Neo-Noir (Battle-Scarred),32.99
175880422,Agent,StatTrak™ M4A1-S | Decimator (Well-Worn),36.75
175880611,Agent,★ Butterfly Knife | Ultraviolet (Minimal Wear),1403.15
175880616,Agent,★ Huntsman Knife | Doppler (Factory New),612.75
175880623,Agent,StatTrak™ M4A1-S | Decimator (Factory New),100.01
175880633,Agent,★ Bowie Knife | Tiger Tooth (Factory New),393.5
175880634,Agent,★ Huntsman Knife | Ultraviolet (Field-Tested),183.02
175880521,Agent,AK-47 | Bloodsport (Well-Worn),95.0
175880617,Agent,★ Huntsman Knife | Ultraviolet (Battle-Scarred),119.58
175880619,Agent,★ Shadow Daggers | Rust Coat (Well-Worn),77.43
175880622,Agent,★ Huntsman Knife | Rust Coat (Battle-Scarred),156.21
156338219,Agent,★ M9 Bayonet | Gamma Doppler (Factory New),1181.06
175880636,Agent,★ Shadow Daggers | Tiger Tooth (Factory New),322.47
175880659,Agent,StatTrak™ CZ75-Auto | Xiangliu (Well-Worn),12.31
175880666,Agent,★ Shadow Daggers | Damascus Steel (Minimal Wear),137.37
175880668,Agent,★ Bowie Knife | Damascus Steel (Field-Tested),212.95
175880671,Agent,StatTrak™ UMP-45 | Scaffold (Factory New),8.0
175880672,Agent,★ Falchion Knife | Ultraviolet (Field-Tested),174.84
29285555,Agent,★ Karambit | Marble Fade (Factory New),1468.06
159612308,Agent,★ StatTrak™ Karambit | Freehand (Factory New),751.83
175880698,Agent,★ Falchion Knife | Marble Fade (Factory New),472.5
157100581,Agent,★ Bayonet | Lore (Minimal Wear),869.7
175880704,Agent,★ Bowie Knife | Ultraviolet (Field-Tested),175.1
175880709,Agent,★ StatTrak™ Shadow Daggers | Rust Coat (Battle-Scarred),105.63
162876890,Agent,★ StatTrak™ Gut Knife | Autotronic (Factory New),223.81
175880714,Agent,★ Butterfly Knife | Tiger Tooth (Factory New),1649.27
175880590,Agent,★ Falchion Knife | Ultraviolet (Battle-Scarred),147.44
175880738,Agent,★ Falchion Knife | Damascus Steel (Minimal Wear),216.04
175880741,Agent,★ Falchion Knife | Ultraviolet (Minimal Wear),214.57
175880421,Agent,StatTrak™ CZ75-Auto | Xiangliu (Battle-Scarred),12.44
175880775,Agent,★ Falchion Knife | Doppler (Factory New),562.47
175880777,Agent,StatTrak™ AK-47 | Bloodsport (Minimal Wear),277.33
29669714,Agent,★ Karambit | Marble Fade (Minimal Wear),1143.45
175880833,Agent,★ Butterfly Knife | Ultraviolet (Field-Tested),913.15
175880879,Agent,★ StatTrak™ Falchion Knife | Ultraviolet (Field-Tested),168.8
175880901,Agent,★ Bowie Knife | Doppler (Factory New),594.69
175880684,Agent,★ Butterfly Knife | Marble Fade (Factory New),1796.88
175880920,Agent,★ Butterfly Knife | Damascus Steel (Minimal Wear),1137.66
165519970,Agent,★ StatTrak™ M9 Bayonet | Gamma Doppler (Factory New),1230.56
175880923,Agent,★ StatTrak™ Bowie Knife | Rust Coat (Battle-Scarred),149.5
139691728,Agent,★ StatTrak™ Bowie Knife | Boreal Forest (Battle-Scarred),100.82
175880686,Agent,StatTrak™ AK-47 | Bloodsport (Factory New),389.36
175880947,Agent,★ Butterfly Knife | Ultraviolet (Battle-Scarred),691.63
175880953,Agent,★ Bowie Knife | Damascus Steel (Minimal Wear),249.62
175880961,Agent,★ StatTrak™ Falchion Knife | Rust Coat (Battle-Scarred),141.85
175880988,Agent,★ Shadow Daggers | Ultraviolet (Battle-Scarred),105.88
175880994,Agent,★ Falchion Knife | Damascus Steel (Factory New),259.41
156758007,Agent,★ Karambit | Gamma Doppler (Factory New),1315.0
175880992,Agent,★ Huntsman Knife | Marble Fade (Factory New),501.55
175880996,Agent,★ StatTrak™ Butterfly Knife | Damascus Steel (Field-Tested),908.34
175880906,Agent,★ StatTrak™ Butterfly Knife | Damascus Steel (Minimal Wear),1086.81
175881064,Agent,★ Shadow Daggers | Ultraviolet (Minimal Wear),149.55
29724324,Agent,★ StatTrak™ Bayonet | Rust Coat (Well-Worn),400.0
12353786,Agent,★ StatTrak™ M9 Bayonet | Stained (Factory New),255.0
175881123,Agent,★ Butterfly Knife | Damascus Steel (Well-Worn),1100.0
175881105,Agent,★ Bowie Knife | Ultraviolet (Minimal Wear),214.18
175881128,Agent,★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),156.6
175880465,Agent,★ Huntsman Knife | Tiger Tooth (Factory New),489.28
158116684,Agent,★ StatTrak™ Gut Knife | Freehand (Well-Worn),109.64
175881162,Agent,★ Huntsman Knife | Damascus Steel (Factory New),240.78
175881163,Agent,★ Butterfly Knife | Doppler (Factory New),1611.0
175881185,Agent,★ StatTrak™ Butterfly Knife | Doppler (Factory New),1627.23
175881186,Agent,★ StatTrak™ Shadow Daggers | Tiger Tooth (Factory New),159.18
175881194,Agent,★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested),886.45
175881231,Agent,★ Shadow Daggers | Damascus Steel (Well-Worn),119.03
175881206,Agent,★ StatTrak™ Bowie Knife | Damascus Steel (Field-Tested),160.99
175880618,Agent,★ Bowie Knife | Marble Fade (Factory New),483.51
175881266,Agent,★ StatTrak™ Shadow Daggers | Damascus Steel (Factory New),143.75
45190872,Agent,★ StatTrak™ Gut Knife | Tiger Tooth (Minimal Wear),225.0
175881188,Agent,★ Bowie Knife | Ultraviolet (Well-Worn),144.36
175881277,Agent,★ StatTrak™ Bowie Knife | Doppler (Factory New),452.35
1322100,Agent,SCAR-20 | Splash Jam (Factory New),89.62
165592185,Agent,★ StatTrak™ Bayonet | Gamma Doppler (Factory New),867.93
175881419,Agent,★ Bowie Knife | Damascus Steel (Factory New),247.97
175880715,Agent,★ StatTrak™ Falchion Knife | Damascus Steel (Well-Worn),132.52
156249206,Agent,★ Karambit | Autotronic (Minimal Wear),1463.88
175881530,Agent,★ Shadow Daggers | Marble Fade (Minimal Wear),158.85
175881537,Agent,★ Butterfly Knife | Tiger Tooth (Minimal Wear),1400.74
175881569,Agent,★ Bowie Knife | Damascus Steel (Well-Worn),138.83
175881573,Agent,★ Falchion Knife | Rust Coat (Well-Worn),106.72
175881413,Agent,★ Butterfly Knife | Damascus Steel (Battle-Scarred),918.99
175881604,Agent,★ StatTrak™ Huntsman Knife | Ultraviolet (Minimal Wear),193.77
175881607,Agent,★ Falchion Knife | Damascus Steel (Well-Worn),132.67
175881613,Agent,★ StatTrak™ Shadow Daggers | Marble Fade (Factory New),297.53
175881983,Agent,★ Huntsman Knife | Damascus Steel (Well-Worn),160.5
175881741,Agent,★ StatTrak™ Huntsman Knife | Ultraviolet (Battle-Scarred),117.82
166002779,Agent,★ StatTrak™ Bayonet | Lore (Well-Worn),544.0
161272192,Agent,★ StatTrak™ Gut Knife | Lore (Well-Worn),181.89
175882043,Agent,★ StatTrak™ Falchion Knife | Damascus Steel (Minimal Wear),196.01
175882091,Agent,★ StatTrak™ Shadow Daggers | Ultraviolet (Battle-Scarred),89.49
175881471,Agent,★ Falchion Knife | Tiger Tooth (Minimal Wear),223.0
175880979,Agent,★ StatTrak™ Huntsman Knife | Rust Coat (Battle-Scarred),155.75
156641715,Agent,★ M9 Bayonet | Autotronic (Factory New),1258.37
175882184,Agent,★ Shadow Daggers | Damascus Steel (Battle-Scarred),93.07
175882202,Agent,★ Falchion Knife | Ultraviolet (Well-Worn),145.35
157638529,Agent,★ Karambit | Lore (Minimal Wear),1692.61
175881996,Agent,★ Falchion Knife | Damascus Steel (Battle-Scarred),149.06
175881791,Agent,StatTrak™ USP-S | Neo-Noir (Well-Worn),43.79
158661657,Agent,★ StatTrak™ Karambit | Autotronic (Field-Tested),1378.14
165212426,Agent,★ Karambit | Gamma Doppler (Minimal Wear),1088.17
3639107,Agent,★ Bayonet | Night (Factory New),
175882515,Agent,★ StatTrak™ Butterfly Knife | Ultraviolet (Minimal Wear),1613.36
175882505,Agent,★ StatTrak™ Huntsman Knife | Ultraviolet (Well-Worn),126.46
175882514,Agent,★ StatTrak™ Butterfly Knife | Rust Coat (Battle-Scarred),753.51
9672631,Agent,★ StatTrak™ Bayonet | Safari Mesh (Well-Worn),207.0
175882536,Agent,★ Huntsman Knife | Rust Coat (Well-Worn),150.01
175882569,Agent,★ StatTrak™ Bowie Knife | Ultraviolet (Well-Worn),144.06
159435747,Agent,★ StatTrak™ Bayonet | Bright Water (Factory New),499.86
173445610,Agent,★ StatTrak™ Bayonet | Lore (Minimal Wear),885.89
175882692,Agent,★ StatTrak™ Falchion Knife | Tiger Tooth (Factory New),246.95
175882728,Agent,★ StatTrak™ Bowie Knife | Ultraviolet (Battle-Scarred),114.97
175882707,Agent,★ Shadow Daggers | Tiger Tooth (Minimal Wear),209.65
17680889,Agent,Souvenir M4A1-S | Knight (Factory New),1584.66
175882640,Agent,★ StatTrak™ Bowie Knife | Ultraviolet (Field-Tested),141.55
175883095,Agent,★ Bowie Knife | Damascus Steel (Battle-Scarred),118.46
175883030,Agent,★ Falchion Knife | Marble Fade (Minimal Wear),272.09
30947548,Agent,★ StatTrak™ M9 Bayonet | Marble Fade (Factory New),1402.46
175883215,Agent,★ StatTrak™ Huntsman Knife | Marble Fade (Factory New),528.44
175882773,Agent,★ StatTrak™ Shadow Daggers | Damascus Steel (Field-Tested),131.91
175881824,Agent,★ StatTrak™ Shadow Daggers | Ultraviolet (Well-Worn),95.99
175883314,Agent,★ Huntsman Knife | Doppler (Minimal Wear),339.99
175857506,Agent,★ StatTrak™ Karambit | Lore (Minimal Wear),
175883767,Agent,★ StatTrak™ Huntsman Knife | Damascus Steel (Field-Tested),149.13
175883759,Agent,★ Falchion Knife | Doppler (Minimal Wear),328.32
25227824,Agent,Souvenir CZ75-Auto | Nitro (Factory New),41.29
175883880,Agent,★ StatTrak™ Shadow Daggers | Damascus Steel (Minimal Wear),126.57
1548540,Agent,StatTrak™ AK-47 | Fire Serpent (Field-Tested),1620.02
175881329,Agent,★ Bowie Knife | Tiger Tooth (Minimal Wear),248.67
156516169,Agent,★ M9 Bayonet | Lore (Minimal Wear),1500.0
162844374,Agent,★ Karambit | Black Laminate (Factory New),
175884373,Agent,★ StatTrak™ Bowie Knife | Marble Fade (Factory New),495.07
175884389,Agent,★ Huntsman Knife | Tiger Tooth (Minimal Wear),245.77
49440513,Agent,AWP | Medusa (Well-Worn),1648.02
146133459,Agent,Souvenir R8 Revolver | Amber Fade (Factory New),129.16
175885007,Agent,★ StatTrak™ Huntsman Knife | Damascus Steel (Factory New),211.6
175880602,Agent,★ StatTrak™ Bowie Knife | Damascus Steel (Minimal Wear),180.53
175885168,Agent,★ Huntsman Knife | Damascus Steel (Battle-Scarred),135.93
175882701,Agent,★ StatTrak™ Falchion Knife | Doppler (Factory New),390.23
175885533,Agent,★ Bowie Knife | Doppler (Minimal Wear),319.95
157119950,Agent,★ StatTrak™ Karambit | Gamma Doppler (Factory New),1369.71
175886259,Agent,★ StatTrak™ Butterfly Knife | Ultraviolet (Battle-Scarred),595.32
175885803,Agent,★ Bowie Knife | Rust Coat (Well-Worn),127.97
175880856,Agent,★ StatTrak™ Bowie Knife | Damascus Steel (Factory New),246.78
175885751,Agent,★ StatTrak™ Huntsman Knife | Doppler (Factory New),369.99
175881842,Agent,★ StatTrak™ Falchion Knife | Marble Fade (Factory New),302.09
162310478,Agent,★ StatTrak™ Karambit | Lore (Field-Tested),1265.07
160328282,Agent,★ M9 Bayonet | Gamma Doppler (Minimal Wear),1089.66
175887322,Agent,★ StatTrak™ Shadow Daggers | Doppler (Factory New),367.11
9871439,Agent,★ StatTrak™ M9 Bayonet | Slaughter (Factory New),914.6
158080469,Agent,★ Bayonet | Lore (Factory New),1209.21
49845667,Agent,★ StatTrak™ Falchion Knife | Case Hardened (Factory New),237.79
25607125,Agent,Souvenir USP-S | Road Rash (Factory New),162.52
175884483,Agent,★ StatTrak™ Shadow Daggers | Ultraviolet (Minimal Wear),139.12
175888200,Agent,★ StatTrak™ Huntsman Knife | Damascus Steel (Minimal Wear),175.01
175888509,Agent,★ Shadow Daggers | Doppler (Minimal Wear),224.25
175886171,Agent,★ StatTrak™ Falchion Knife | Tiger Tooth (Minimal Wear),312.78
175888805,Agent,★ StatTrak™ Butterfly Knife | Marble Fade (Factory New),1780.01
170913368,Agent,★ StatTrak™ Flip Knife | Lore (Factory New),804.2
161903687,Agent,★ StatTrak™ Flip Knife | Autotronic (Factory New),1242.66
175887892,Agent,★ StatTrak™ Falchion Knife | Ultraviolet (Battle-Scarred),108.45
175888063,Agent,★ StatTrak™ Falchion Knife | Damascus Steel (Factory New),221.81
49939829,Agent,★ StatTrak™ Falchion Knife | Forest DDPAT (Well-Worn),109.94
157588804,Agent,★ Bayonet | Autotronic (Factory New),1137.97
32463919,Agent,★ StatTrak™ Karambit | Tiger Tooth (Factory New),1210.18
2389059,Agent,Souvenir AUG | Contractor (Factory New),23.31
175871849,Agent,★ StatTrak™ Bayonet | Autotronic (Factory New),983.99
9645362,Agent,★ StatTrak™ Karambit | Fade (Factory New),1800.0
175891068,Agent,★ StatTrak™ Huntsman Knife | Tiger Tooth (Factory New),285.82
1626845,Agent,StatTrak™ P90 | Emerald Dragon (Factory New),
175891478,Agent,★ StatTrak™ Butterfly Knife | Tiger Tooth (Factory New),1704.3
1399856,Agent,★ M9 Bayonet | Crimson Web (Minimal Wear),1514.34
23378821,Agent,★ Butterfly Knife | Night (Factory New),594.62
34760463,Agent,★ StatTrak™ Karambit | Marble Fade (Factory New),1500.3
175890918,Agent,★ StatTrak™ Bowie Knife | Rust Coat (Well-Worn),141.6
35223870,Agent,★ StatTrak™ Karambit | Marble Fade (Minimal Wear),800.01
175891607,Agent,★ StatTrak™ Bowie Knife | Tiger Tooth (Factory New),395.57
1508944,Agent,★ Karambit | Night (Factory New),1002.2
1340002,Agent,StatTrak™ AK-47 | Red Laminate (Factory New),
175891589,Agent,★ Bowie Knife | Marble Fade (Minimal Wear),298.32
1560961,Agent,★ Karambit | Fade (Minimal Wear),1800.0
18302654,Agent,Souvenir M4A1-S | Master Piece (Minimal Wear),169.91
175872948,Agent,★ StatTrak™ Bayonet | Lore (Factory New),1800.0
157906119,Agent,★ StatTrak™ Karambit | Autotronic (Minimal Wear),1532.18
9887650,Agent,★ StatTrak™ Karambit | Crimson Web (Minimal Wear),757.01
148775097,Agent,★ Bowie Knife | Night (Factory New),365.74
175884886,Agent,★ Huntsman Knife | Marble Fade (Minimal Wear),307.33
1353338,Agent,MP9 | Bulldozer (Factory New),362.16
158501375,Agent,★ StatTrak™ M9 Bayonet | Lore (Field-Tested),1446.29
9845806,Agent,★ StatTrak™ Karambit | Slaughter (Factory New),
166370491,Agent,★ StatTrak™ M9 Bayonet | Autotronic (Minimal Wear),1091.31
175891860,Agent,Souvenir M4A1-S | Master Piece (Factory New),612.88
60467637,Agent,★ StatTrak™ Bayonet | Tiger Tooth (Minimal Wear),671.5
175892675,Agent,★ StatTrak™ Falchion Knife | Ultraviolet (Minimal Wear),171.58
175893360,Agent,★ StatTrak™ Bowie Knife | Damascus Steel (Well-Worn),166.77
175891337,Agent,★ StatTrak™ Falchion Knife | Rust Coat (Well-Worn),113.67
175887151,Agent,★ StatTrak™ Bowie Knife | Ultraviolet (Minimal Wear),201.54
175894345,Agent,★ StatTrak™ Falchion Knife | Marble Fade (Minimal Wear),290.83
175896364,Agent,StatTrak™ UMP-45 | Metal Flowers (Factory New),5.0
175896285,Agent,P2000 | Woodsman (Field-Tested),6.5
175896317,Agent,USP-S | Blueprint (Factory New),48.13
175896352,Agent,SSG 08 | Death's Head (Factory New),12.79
175896297,Agent,SSG 08 | Death's Head (Field-Tested),6.68
175896292,Agent,M4A1-S | Briefing (Minimal Wear),4.89
175896298,Agent,MAG-7 | Hard Water (Factory New),3.49
175896347,Agent,StatTrak™ M4A1-S | Briefing (Field-Tested),8.46
175896380,Agent,USP-S | Blueprint (Well-Worn),8.7
175896371,Agent,StatTrak™ FAMAS | Macabre (Factory New),4.87
175896339,Agent,StatTrak™ FAMAS | Macabre (Field-Tested),3.4
175896351,Agent,Dual Berettas | Cobra Strike (Factory New),64.79
175896361,Agent,P90 | Death Grip (Minimal Wear),9.89
175896354,Agent,M4A1-S | Briefing (Well-Worn),5.7
175896341,Agent,P2000 | Woodsman (Minimal Wear),10.44
175896303,Agent,Dual Berettas | Cobra Strike (Field-Tested),41.86
175896320,Agent,FAMAS | Macabre (Battle-Scarred),1.91
175896301,Agent,Galil AR | Sugar Rush (Field-Tested),40.25
175896322,Agent,Tec-9 | Cut Out (Battle-Scarred),2.2
175896383,Agent,StatTrak™ M4A1-S | Briefing (Minimal Wear),15.5
175896296,Agent,MAC-10 | Aloha (Minimal Wear),3.54
175896315,Agent,Tec-9 | Cut Out (Field-Tested),3.03
175896310,Agent,FAMAS | Macabre (Factory New),3.22
