StatTrak,Weapon,Skin,Wear,Rarity,Case,Individual Cost,Trade Up Cost,Profit,Net Profit,Net Profit After Steam Cut,ROI %
0,MP5-SD,Desert Strike,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.08,0.8,0.52,-0.28,-0.25,-31.25
0,CZ75-Auto,Distressed,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.08,0.8,0.52,-0.28,-0.25,-31.25
0,AUG,Tom Cat,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.07,0.7000000000000001,0.43,-0.27,-0.24,-34.29
0,Negev,Prototype,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.07,0.7000000000000001,0.43,-0.27,-0.24,-34.29
0,CZ75-Auto,Distressed,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.07,0.7000000000000001,0.43,-0.27,-0.24,-34.29
0,MP5-SD,Desert Strike,Battle-Scarred,Mil_Spec Grade,Prisma 2 Case,0.07,0.7000000000000001,0.43,-0.27,-0.24,-34.29
0,Negev,Prototype,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.08,0.8,0.56,-0.24,-0.21,-26.25
1,CZ75-Auto,Distressed,Field-Tested,Mil_Spec Grade,Prisma 2 Case,0.13,1.3,1.1,-0.2,-0.18,-13.85
0,Sawed-Off,Apocalypto,Well-Worn,Restricted,Prisma 2 Case,0.43,4.3,4.12,-0.18,-0.16,-3.72
0,SG 553,Darkwing,Well-Worn,Restricted,Prisma 2 Case,0.43,4.3,4.12,-0.18,-0.16,-3.72
0,P2000,Acid Etched,Well-Worn,Restricted,Prisma 2 Case,0.43,4.3,4.12,-0.18,-0.16,-3.72
0,CZ75-Auto,Distressed,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.07,0.7000000000000001,0.56,-0.14,-0.12,-17.14
0,MP5-SD,Desert Strike,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.07,0.7000000000000001,0.56,-0.14,-0.12,-17.14
0,R8 Revolver,Bone Forged,Well-Worn,Mil_Spec Grade,Prisma 2 Case,0.07,0.7000000000000001,0.56,-0.14,-0.12,-17.14
0,SCAR-20,Enforcer,Well-Worn,Restricted,Prisma 2 Case,0.42,4.2,4.12,-0.08,-0.07,-1.67
